GlobalID_VP,LIT,decimalLatitude,decimalLongitude,unitName,subunitName,eventDate,recordedBy,eventRemarks,areaVisible,taxonID,vernacularName,stratum,proportionVisibleArea
57,KRN,35.74041809,-119.6115399,5B,5B-7,9/2/2020 16:58,GG,,13.82913399,41605,Swamp Timothy,low,0.1
57,KRN,35.74041809,-119.6115399,5B,5B-7,9/2/2020 16:58,GG,,13.82913399,41605,Swamp Timothy,medium,0.15
58,KRN,35.74248468,-119.6100684,5B,5B-7,9/2/2020 17:02,GG,,10.44310856,NA,Other cover,NA,0.1
58,KRN,35.74248468,-119.6100684,5B,5B-7,9/2/2020 17:02,GG,,10.44310856,41605,Swamp Timothy,high,0.35
58,KRN,35.74248468,-119.6100684,5B,5B-7,9/2/2020 17:02,GG,,10.44310856,41605,Swamp Timothy,low,0.25
58,KRN,35.74248468,-119.6100684,5B,5B-7,9/2/2020 17:02,GG,,10.44310856,41605,Swamp Timothy,medium,0.3
59,KRN,35.74240181,-119.613329,5B,5B-5,9/2/2020 17:11,GG,5B-4,12.05206013,NA,Other cover,NA,0.5
59,KRN,35.74240181,-119.613329,5B,5B-5,9/2/2020 17:11,GG,5B-4,12.05206013,41605,Swamp Timothy,high,0.05
59,KRN,35.74240181,-119.613329,5B,5B-5,9/2/2020 17:11,GG,5B-4,12.05206013,41605,Swamp Timothy,low,0.3
59,KRN,35.74240181,-119.613329,5B,5B-5,9/2/2020 17:11,GG,5B-4,12.05206013,41605,Swamp Timothy,medium,0.15
60,KRN,35.74538361,-119.613184,5B,5B-5,01/00/1900 00:00,0,5B-4,24.1713028,NA,Other cover,NA,0.85
60,KRN,35.74538361,-119.613184,5B,5B-5,01/00/1900 00:00,0,5B-4,24.1713028,41605,Swamp Timothy,high,0.025
60,KRN,35.74538361,-119.613184,5B,5B-5,01/00/1900 00:00,0,5B-4,24.1713028,41605,Swamp Timothy,low,0.05
60,KRN,35.74538361,-119.613184,5B,5B-5,01/00/1900 00:00,0,5B-4,24.1713028,41605,Swamp Timothy,medium,0.05
61,KRN,35.74536152,-119.6174168,5B,5B-3,9/2/2020 17:25,GG,,17.19518089,NA,Other cover,NA,0.05
61,KRN,35.74536152,-119.6174168,5B,5B-3,9/2/2020 17:25,GG,,17.19518089,41605,Swamp Timothy,high,0.8
61,KRN,35.74536152,-119.6174168,5B,5B-3,9/2/2020 17:25,GG,,17.19518089,41605,Swamp Timothy,low,0.05
61,KRN,35.74536152,-119.6174168,5B,5B-3,9/2/2020 17:25,GG,,17.19518089,41605,Swamp Timothy,medium,0.1
62,KRN,35.74207854,-119.6169415,5B,5B-3,9/2/2020 17:29,GG,,25.71673012,NA,Other cover,NA,0.85
62,KRN,35.74207854,-119.6169415,5B,5B-3,9/2/2020 17:29,GG,,25.71673012,41605,Swamp Timothy,high,0.025
62,KRN,35.74207854,-119.6169415,5B,5B-3,9/2/2020 17:29,GG,,25.71673012,41605,Swamp Timothy,low,0.05
62,KRN,35.74207854,-119.6169415,5B,5B-3,9/2/2020 17:29,GG,,25.71673012,41605,Swamp Timothy,medium,0.05
63,KRN,35.73928371,-119.6208966,5A,5A-1,9/2/2020 17:39,GG,,18.55324936,NA,Other cover,NA,0.15
63,KRN,35.73928371,-119.6208966,5A,5A-1,9/2/2020 17:39,GG,,18.55324936,41605,Swamp Timothy,high,0.35
63,KRN,35.73928371,-119.6208966,5A,5A-1,9/2/2020 17:39,GG,,18.55324936,41605,Swamp Timothy,low,0.2
63,KRN,35.73928371,-119.6208966,5A,5A-1,9/2/2020 17:39,GG,,18.55324936,41605,Swamp Timothy,medium,0.3
64,KRN,35.73632346,-119.6220227,5A,5A-1,9/2/2020 17:42,GG,,18.09213448,NA,Other cover,NA,0.05
64,KRN,35.73632346,-119.6220227,5A,5A-1,9/2/2020 17:42,GG,,18.09213448,41605,Swamp Timothy,high,0.4
64,KRN,35.73632346,-119.6220227,5A,5A-1,9/2/2020 17:42,GG,,18.09213448,41605,Swamp Timothy,low,0.2
64,KRN,35.73632346,-119.6220227,5A,5A-1,9/2/2020 17:42,GG,,18.09213448,41605,Swamp Timothy,medium,0.35
65,KRN,35.7418592,-119.6207314,5B,5B-2,9/2/2020 17:50,GG,5A-2,24.5226326,NA,Other cover,NA,0.45
65,KRN,35.7418592,-119.6207314,5B,5B-2,9/2/2020 17:50,GG,5A-2,24.5226326,41605,Swamp Timothy,high,0.1
65,KRN,35.7418592,-119.6207314,5B,5B-2,9/2/2020 17:50,GG,5A-2,24.5226326,41605,Swamp Timothy,low,0.25
65,KRN,35.7418592,-119.6207314,5B,5B-2,9/2/2020 17:50,GG,5A-2,24.5226326,41605,Swamp Timothy,medium,0.2
66,PIX,35.9189836,-119.3910648,3A,,9/3/2020 17:41,GG,,21.53070831,NA,Other cover,NA,0.05
66,PIX,35.9189836,-119.3910648,3A,,9/3/2020 17:41,GG,,21.53070831,41605,Swamp Timothy,high,0.75
66,PIX,35.9189836,-119.3910648,3A,,9/3/2020 17:41,GG,,21.53070831,41605,Swamp Timothy,low,0.05
66,PIX,35.9189836,-119.3910648,3A,,9/3/2020 17:41,GG,,21.53070831,502210,Watergrass,high,0.05
66,PIX,35.9189836,-119.3910648,3A,,9/3/2020 17:41,GG,,21.53070831,502210,Watergrass,low,0.1
67,PIX,35.91714623,-119.394101,3A,,9/3/2020 17:51,GG,,8.913146019,NA,Other cover,NA,0.05
67,PIX,35.91714623,-119.394101,3A,,9/3/2020 17:51,GG,,8.913146019,41605,Swamp Timothy,high,0.55
67,PIX,35.91714623,-119.394101,3A,,9/3/2020 17:51,GG,,8.913146019,41605,Swamp Timothy,low,0.2
67,PIX,35.91714623,-119.394101,3A,,9/3/2020 17:51,GG,,8.913146019,502210,Watergrass,low,0.25
68,PIX,35.91926555,-119.3961752,3A,,9/3/2020 17:54,GG,,19.26945305,NA,Other cover,NA,0.05
68,PIX,35.91926555,-119.3961752,3A,,9/3/2020 17:54,GG,,19.26945305,41605,Swamp Timothy,high,0.75
68,PIX,35.91926555,-119.3961752,3A,,9/3/2020 17:54,GG,,19.26945305,41605,Swamp Timothy,low,0.15
68,PIX,35.91926555,-119.3961752,3A,,9/3/2020 17:54,GG,,19.26945305,502210,Watergrass,high,0.01
68,PIX,35.91926555,-119.3961752,3A,,9/3/2020 17:54,GG,,19.26945305,502210,Watergrass,low,0.15
69,PIX,35.91672456,-119.389767,3,,9/3/2020 18:05,GG,,11.95223713,NA,Other cover,NA,0.05
69,PIX,35.91672456,-119.389767,3,,9/3/2020 18:05,GG,,11.95223713,41605,Swamp Timothy,high,0.8
69,PIX,35.91672456,-119.389767,3,,9/3/2020 18:05,GG,,11.95223713,41605,Swamp Timothy,low,0.1
69,PIX,35.91672456,-119.389767,3,,9/3/2020 18:05,GG,,11.95223713,502210,Watergrass,high,0.05
69,PIX,35.91672456,-119.389767,3,,9/3/2020 18:05,GG,,11.95223713,502210,Watergrass,low,0.05
70,PIX,35.91451468,-119.3902931,3,,9/3/2020 18:22,GG,,21.27738762,NA,Other cover,NA,0.05
70,PIX,35.91451468,-119.3902931,3,,9/3/2020 18:22,GG,,21.27738762,41605,Swamp Timothy,high,0.75
70,PIX,35.91451468,-119.3902931,3,,9/3/2020 18:22,GG,,21.27738762,41605,Swamp Timothy,low,0.05
70,PIX,35.91451468,-119.3902931,3,,9/3/2020 18:22,GG,,21.27738762,41605,Swamp Timothy,medium,0.1
70,PIX,35.91451468,-119.3902931,3,,9/3/2020 18:22,GG,,21.27738762,502210,Watergrass,high,0.05
70,PIX,35.91451468,-119.3902931,3,,9/3/2020 18:22,GG,,21.27738762,502210,Watergrass,low,0.1
71,PIX,35.90811595,-119.3895582,7B,,9/4/2020 15:51,GG,,27.5026474,NA,Other cover,NA,0.05
71,PIX,35.90811595,-119.3895582,7B,,9/4/2020 15:51,GG,,27.5026474,41605,Swamp Timothy,low,0.025
71,PIX,35.90811595,-119.3895582,7B,,9/4/2020 15:51,GG,,27.5026474,41605,Swamp Timothy,medium,0.05
71,PIX,35.90811595,-119.3895582,7B,,9/4/2020 15:51,GG,,27.5026474,502210,Watergrass,high,0.85
72,PIX,35.90774345,-119.3935939,6,,9/4/2020 16:02,GG,,37.21397018,NA,Other cover,NA,0.9
72,PIX,35.90774345,-119.3935939,6,,9/4/2020 16:02,GG,,37.21397018,41605,Swamp Timothy,high,0.05
72,PIX,35.90774345,-119.3935939,6,,9/4/2020 16:02,GG,,37.21397018,41605,Swamp Timothy,low,0.025
73,PIX,35.91461943,-119.3941691,2,,9/4/2020 17:07,GG,,12.29603195,NA,Other cover,NA,0.05
73,PIX,35.91461943,-119.3941691,2,,9/4/2020 17:07,GG,,12.29603195,41605,Swamp Timothy,high,0.75
73,PIX,35.91461943,-119.3941691,2,,9/4/2020 17:07,GG,,12.29603195,41605,Swamp Timothy,low,0.1
73,PIX,35.91461943,-119.3941691,2,,9/4/2020 17:07,GG,,12.29603195,41605,Swamp Timothy,medium,0.1
73,PIX,35.91461943,-119.3941691,2,,9/4/2020 17:07,GG,,12.29603195,502210,Watergrass,low,0.15
73,PIX,35.91461943,-119.3941691,2,,9/4/2020 17:07,GG,,12.29603195,502210,Watergrass,medium,0.025
74,PIX,35.91645644,-119.3966213,2,,9/4/2020 17:20,GG,,10.60729599,NA,Other cover,NA,0.05
74,PIX,35.91645644,-119.3966213,2,,9/4/2020 17:20,GG,,10.60729599,41605,Swamp Timothy,high,0.8
74,PIX,35.91645644,-119.3966213,2,,9/4/2020 17:20,GG,,10.60729599,41605,Swamp Timothy,low,0.05
74,PIX,35.91645644,-119.3966213,2,,9/4/2020 17:20,GG,,10.60729599,41605,Swamp Timothy,medium,0.05
74,PIX,35.91645644,-119.3966213,2,,9/4/2020 17:20,GG,,10.60729599,502210,Watergrass,low,0.05
75,PIX,35.91934082,-119.399467,2,,9/4/2020 17:31,GG,,15.33043766,NA,Other cover,NA,0.05
75,PIX,35.91934082,-119.399467,2,,9/4/2020 17:31,GG,,15.33043766,41605,Swamp Timothy,high,0.85
75,PIX,35.91934082,-119.399467,2,,9/4/2020 17:31,GG,,15.33043766,41605,Swamp Timothy,low,0.05
75,PIX,35.91934082,-119.399467,2,,9/4/2020 17:31,GG,,15.33043766,41605,Swamp Timothy,medium,0.05
75,PIX,35.91934082,-119.399467,2,,9/4/2020 17:31,GG,,15.33043766,502210,Watergrass,low,0.025
76,PIX,35.91913868,-119.4024829,2A,,9/4/2020 17:50,GG,,21.35077667,NA,Other cover,NA,0.4
76,PIX,35.91913868,-119.4024829,2A,,9/4/2020 17:50,GG,,21.35077667,41605,Swamp Timothy,high,0.3
76,PIX,35.91913868,-119.4024829,2A,,9/4/2020 17:50,GG,,21.35077667,41605,Swamp Timothy,low,0.1
76,PIX,35.91913868,-119.4024829,2A,,9/4/2020 17:50,GG,,21.35077667,41605,Swamp Timothy,medium,0.2
76,PIX,35.91913868,-119.4024829,2A,,9/4/2020 17:50,GG,,21.35077667,502210,Watergrass,medium,0.01
77,PIX,35.91582004,-119.3988078,2A,,01/00/1900 00:00,0,,21.84816551,NA,Other cover,NA,0.2
77,PIX,35.91582004,-119.3988078,2A,,01/00/1900 00:00,0,,21.84816551,41605,Swamp Timothy,high,0.7
77,PIX,35.91582004,-119.3988078,2A,,01/00/1900 00:00,0,,21.84816551,41605,Swamp Timothy,low,0.1
78,PIX,35.91597751,-119.3989796,2A,,9/4/2020 18:10,GG,,20.28030014,NA,Other cover,NA,0.4
78,PIX,35.91597751,-119.3989796,2A,,9/4/2020 18:10,GG,,20.28030014,41605,Swamp Timothy,high,0.5
78,PIX,35.91597751,-119.3989796,2A,,9/4/2020 18:10,GG,,20.28030014,41605,Swamp Timothy,low,0.1
79,PIX,35.91514105,-119.4020905,1,,9/4/2020 18:37,GG,,47.28068924,NA,Other cover,NA,0.95
79,PIX,35.91514105,-119.4020905,1,,9/4/2020 18:37,GG,,47.28068924,41605,Swamp Timothy,high,0.01
79,PIX,35.91514105,-119.4020905,1,,9/4/2020 18:37,GG,,47.28068924,41605,Swamp Timothy,low,0.025
80,PIX,35.9190025,-119.4101197,1,,01/00/1900 00:00,0,,26.28261375,NA,Other cover,NA,0.2
80,PIX,35.9190025,-119.4101197,1,,01/00/1900 00:00,0,,26.28261375,41605,Swamp Timothy,high,0.35
80,PIX,35.9190025,-119.4101197,1,,01/00/1900 00:00,0,,26.28261375,41605,Swamp Timothy,low,0.25
80,PIX,35.9190025,-119.4101197,1,,01/00/1900 00:00,0,,26.28261375,41605,Swamp Timothy,medium,0.2
81,PIX,35.91884101,-119.4098618,1,,9/4/2020 18:52,GG,,32.50391006,NA,Other cover,NA,0.2
81,PIX,35.91884101,-119.4098618,1,,9/4/2020 18:52,GG,,32.50391006,41605,Swamp Timothy,high,0.35
81,PIX,35.91884101,-119.4098618,1,,9/4/2020 18:52,GG,,32.50391006,41605,Swamp Timothy,low,0.25
81,PIX,35.91884101,-119.4098618,1,,9/4/2020 18:52,GG,,32.50391006,41605,Swamp Timothy,medium,0.2
82,PIX,35.91852376,-119.4056818,1,,9/4/2020 18:53,GG,,27.08740425,NA,Other cover,NA,0.95
82,PIX,35.91852376,-119.4056818,1,,9/4/2020 18:53,GG,,27.08740425,41605,Swamp Timothy,high,0.01
82,PIX,35.91852376,-119.4056818,1,,9/4/2020 18:53,GG,,27.08740425,41605,Swamp Timothy,low,0.025
83,MDC,41.45828937,-120.5372188,Gadwall,,8/20/2020 20:36,JS,,6.34468317,NA,Other cover,NA,0.1
83,MDC,41.45828937,-120.5372188,Gadwall,,8/20/2020 20:36,JS,,6.34468317,41605,Swamp Timothy,high,0.6
83,MDC,41.45828937,-120.5372188,Gadwall,,8/20/2020 20:36,JS,,6.34468317,41605,Swamp Timothy,low,0.2
83,MDC,41.45828937,-120.5372188,Gadwall,,8/20/2020 20:36,JS,,6.34468317,502210,Watergrass,low,0.4
84,MDC,41.45698045,-120.5343491,Gadwall,,8/20/2020 20:46,JS,,9.969810486,NA,Other cover,NA,0.2
84,MDC,41.45698045,-120.5343491,Gadwall,,8/20/2020 20:46,JS,,9.969810486,41605,Swamp Timothy,high,0.4
84,MDC,41.45698045,-120.5343491,Gadwall,,8/20/2020 20:46,JS,,9.969810486,41605,Swamp Timothy,low,0.4
84,MDC,41.45698045,-120.5343491,Gadwall,,8/20/2020 20:46,JS,,9.969810486,502210,Watergrass,low,0.5
85,MDC,41.45378604,-120.5226506,Upper Goose Pond,,8/20/2020 22:40,JS,,15.44980717,NA,Other cover,NA,0.05
85,MDC,41.45378604,-120.5226506,Upper Goose Pond,,8/20/2020 22:40,JS,,15.44980717,41605,Swamp Timothy,high,0.65
85,MDC,41.45378604,-120.5226506,Upper Goose Pond,,8/20/2020 22:40,JS,,15.44980717,41605,Swamp Timothy,low,0.3
86,MDC,41.45182469,-120.5241253,Upper Goose Pond,,8/20/2020 22:44,JS,,9.41249752,41605,Swamp Timothy,high,0.5
86,MDC,41.45182469,-120.5241253,Upper Goose Pond,,8/20/2020 22:44,JS,,9.41249752,41605,Swamp Timothy,low,0.2
86,MDC,41.45182469,-120.5241253,Upper Goose Pond,,8/20/2020 22:44,JS,,9.41249752,41605,Swamp Timothy,medium,0.3
87,MDC,41.47102679,-120.5214628,Duck Ponds,,8/24/2020 17:14,JS ,95% smartweed ,24.605896,41605,Swamp Timothy,high,0.7
87,MDC,41.47102679,-120.5214628,Duck Ponds,,8/24/2020 17:14,JS ,95% smartweed ,24.605896,41605,Swamp Timothy,medium,0.15
88,MDC,41.46876256,-120.5223673,Duck Ponds,,8/24/2020 17:37,JS ,95% smartweed ,5.390452862,NA,Other cover,NA,0.05
88,MDC,41.46876256,-120.5223673,Duck Ponds,,8/24/2020 17:37,JS ,95% smartweed ,5.390452862,41605,Swamp Timothy,high,0.25
88,MDC,41.46876256,-120.5223673,Duck Ponds,,8/24/2020 17:37,JS ,95% smartweed ,5.390452862,41605,Swamp Timothy,medium,0.2
89,MDC,41.46936549,-120.5273635,Duck Ponds,,8/24/2020 17:44,JS ,95% smartweed ,11.799119,NA,Other cover,NA,0.05
89,MDC,41.46936549,-120.5273635,Duck Ponds,,8/24/2020 17:44,JS ,95% smartweed ,11.799119,41605,Swamp Timothy,high,0.2
89,MDC,41.46936549,-120.5273635,Duck Ponds,,8/24/2020 17:44,JS ,95% smartweed ,11.799119,41605,Swamp Timothy,medium,0.15
90,MDC,41.46984151,-120.5240602,Duck Ponds,,8/24/2020 17:47,JS ,98% smartweed ,14.2117281,NA,Other cover,NA,0.025
90,MDC,41.46984151,-120.5240602,Duck Ponds,,8/24/2020 17:47,JS ,98% smartweed ,14.2117281,41605,Swamp Timothy,high,0.2
90,MDC,41.46984151,-120.5240602,Duck Ponds,,8/24/2020 17:47,JS ,98% smartweed ,14.2117281,41605,Swamp Timothy,medium,0.15
91,MDC,41.47467506,-120.519337,Flournoy Pond,,8/24/2020 18:36,JS ,95% smartweed ,9.279297829,NA,Other cover,NA,0.05
91,MDC,41.47467506,-120.519337,Flournoy Pond,,8/24/2020 18:36,JS ,95% smartweed ,9.279297829,41605,Swamp Timothy,high,0.05
91,MDC,41.47467506,-120.519337,Flournoy Pond,,8/24/2020 18:36,JS ,95% smartweed ,9.279297829,41605,Swamp Timothy,low,0
91,MDC,41.47467506,-120.519337,Flournoy Pond,,8/24/2020 18:36,JS ,95% smartweed ,9.279297829,41605,Swamp Timothy,medium,0.15
92,MDC,41.47529718,-120.5209668,Flournoy Pond,,8/24/2020 18:52,JS ,60% smartweed ,1.780228138,NA,Other cover,NA,0.4
92,MDC,41.47529718,-120.5209668,Flournoy Pond,,8/24/2020 18:52,JS ,60% smartweed ,1.780228138,41605,Swamp Timothy,high,0.05
92,MDC,41.47529718,-120.5209668,Flournoy Pond,,8/24/2020 18:52,JS ,60% smartweed ,1.780228138,41605,Swamp Timothy,medium,0.1
93,MDC,41.48230453,-120.5128134,Grandma Tract 10,,8/24/2020 22:54,JS ,40% smartweed ,13.23536301,NA,Other cover,NA,0.6
93,MDC,41.48230453,-120.5128134,Grandma Tract 10,,8/24/2020 22:54,JS ,40% smartweed ,13.23536301,502210,Watergrass,low,0.4
93,MDC,41.48230453,-120.5128134,Grandma Tract 10,,8/24/2020 22:54,JS ,40% smartweed ,13.23536301,502210,Watergrass,medium,0.01
94,MDC,41.4844236,-120.5153893,Grandma Tract 4,,8/25/2020 19:15,JS ,,8.83569622,NA,Other cover,NA,0.8
94,MDC,41.4844236,-120.5153893,Grandma Tract 4,,8/25/2020 19:15,JS ,,8.83569622,502210,Watergrass,low,0.2
95,MDC,41.48427628,-120.5169741,Grandma Tract 4,,8/25/2020 19:18,JS ,,3.093827009,NA,Other cover,NA,0.4
95,MDC,41.48427628,-120.5169741,Grandma Tract 4,,8/25/2020 19:18,JS ,,3.093827009,502210,Watergrass,high,0.4
95,MDC,41.48427628,-120.5169741,Grandma Tract 4,,8/25/2020 19:18,JS ,,3.093827009,502210,Watergrass,medium,0.2
96,MDC,41.48172353,-120.5190058,Grandma Tract 8,,8/25/2020 19:22,JS ,,17.29073906,NA,Other cover,NA,0.75
96,MDC,41.48172353,-120.5190058,Grandma Tract 8,,8/25/2020 19:22,JS ,,17.29073906,502210,Watergrass,low,0.1
96,MDC,41.48172353,-120.5190058,Grandma Tract 8,,8/25/2020 19:22,JS ,,17.29073906,502210,Watergrass,medium,0.15
97,MDC,41.48244363,-120.5208748,Grandma Tract 8,,8/25/2020 19:26,JS ,,1.710634112,NA,Other cover,NA,0.2
97,MDC,41.48244363,-120.5208748,Grandma Tract 8,,8/25/2020 19:26,JS ,,1.710634112,502210,Watergrass,low,0.45
97,MDC,41.48244363,-120.5208748,Grandma Tract 8,,8/25/2020 19:26,JS ,,1.710634112,502210,Watergrass,medium,0.35
98,MDC,41.48524623,-120.5224062,Grandma Tract 2,,8/25/2020 19:32,JS ,,7.807794094,NA,Other cover,NA,0.75
98,MDC,41.48524623,-120.5224062,Grandma Tract 2,,8/25/2020 19:32,JS ,,7.807794094,502210,Watergrass,high,0.1
98,MDC,41.48524623,-120.5224062,Grandma Tract 2,,8/25/2020 19:32,JS ,,7.807794094,502210,Watergrass,low,0.2
98,MDC,41.48524623,-120.5224062,Grandma Tract 2,,8/25/2020 19:32,JS ,,7.807794094,502210,Watergrass,medium,0.01
99,MDC,41.48469276,-120.5213761,Grandma Tract 2,,8/25/2020 19:34,JS ,,6.363734722,NA,Other cover,NA,0.45
99,MDC,41.48469276,-120.5213761,Grandma Tract 2,,8/25/2020 19:34,JS ,,6.363734722,41605,Swamp Timothy,high,0.4
99,MDC,41.48469276,-120.5213761,Grandma Tract 2,,8/25/2020 19:34,JS ,,6.363734722,502210,Watergrass,high,0.55
99,MDC,41.48469276,-120.5213761,Grandma Tract 2,,8/25/2020 19:34,JS ,,6.363734722,502210,Watergrass,low,0.2
100,MDC,41.4539441,-120.5372849,J Pond,,8/26/2020 20:39,JS ,,5.957148552,NA,Other cover,NA,0.3
100,MDC,41.4539441,-120.5372849,J Pond,,8/26/2020 20:39,JS ,,5.957148552,41605,Swamp Timothy,high,0.4
100,MDC,41.4539441,-120.5372849,J Pond,,8/26/2020 20:39,JS ,,5.957148552,502210,Watergrass,high,0.4
101,MDC,41.45595578,-120.5362981,Gadwall,,8/26/2020 22:14,JS ,20% smartweed 10% bidens and sagittaria ,25.09591866,NA,Other cover,NA,0.7
101,MDC,41.45595578,-120.5362981,Gadwall,,8/26/2020 22:14,JS ,20% smartweed 10% bidens and sagittaria ,25.09591866,41605,Swamp Timothy,high,0.3
101,MDC,41.45595578,-120.5362981,Gadwall,,8/26/2020 22:14,JS ,20% smartweed 10% bidens and sagittaria ,25.09591866,502210,Watergrass,medium,0.05
102,MDC,41.45119281,-120.5320411,J Pond,,8/27/2020 17:02,JS ,40% sagittaria and smartweed,34.68632126,502210,Watergrass,high,0.2
102,MDC,41.45119281,-120.5320411,J Pond,,8/27/2020 17:02,JS ,40% sagittaria and smartweed,34.68632126,502210,Watergrass,low,0.2
103,MDC,41.44769102,-120.531191,House Field,,8/27/2020 18:10,JS ,,25.50582123,NA,Other cover,NA,0.05
103,MDC,41.44769102,-120.531191,House Field,,8/27/2020 18:10,JS ,,25.50582123,41605,Swamp Timothy,high,0.8
103,MDC,41.44769102,-120.531191,House Field,,8/27/2020 18:10,JS ,,25.50582123,41605,Swamp Timothy,medium,0.15
104,MDC,41.44751127,-120.52753,Matney 4 North,,8/27/2020 18:11,JS ,,18.57199478,NA,Other cover,NA,0.1
104,MDC,41.44751127,-120.52753,Matney 4 North,,8/27/2020 18:11,JS ,,18.57199478,41605,Swamp Timothy,high,0.7
104,MDC,41.44751127,-120.52753,Matney 4 North,,8/27/2020 18:11,JS ,,18.57199478,41605,Swamp Timothy,low,0.2
104,MDC,41.44751127,-120.52753,Matney 4 North,,8/27/2020 18:11,JS ,,18.57199478,502210,Watergrass,medium,0.4
105,MDC,41.48175509,-120.515403,Grandma Tract 10,,9/1/2020 16:13,JS ,Spikerush ,15.77956295,NA,Other cover,NA,0.95
105,MDC,41.48175509,-120.515403,Grandma Tract 10,,9/1/2020 16:13,JS ,Spikerush ,15.77956295,502210,Watergrass,low,0.05
106,MDC,41.48210374,-120.5171448,Grandma Tract 9,,9/1/2020 16:16,JS ,60% smartweed ,5.95069313,NA,Other cover,NA,0.2
106,MDC,41.48210374,-120.5171448,Grandma Tract 9,,9/1/2020 16:16,JS ,60% smartweed ,5.95069313,502210,Watergrass,low,0.6
106,MDC,41.48210374,-120.5171448,Grandma Tract 9,,9/1/2020 16:16,JS ,60% smartweed ,5.95069313,502210,Watergrass,medium,0.15
107,MDC,41.48531549,-120.5190257,Grandma Tract 3,,9/1/2020 17:42,JS ,Planted ,23.20386696,NA,Other cover,NA,0.1
107,MDC,41.48531549,-120.5190257,Grandma Tract 3,,9/1/2020 17:42,JS ,Planted ,23.20386696,502210,Watergrass,high,0.9
108,MDC,41.44436448,-120.5302868,Matney 6,,9/2/2020 17:34,JS ,80% smartweed ,17.96178627,41605,Swamp Timothy,high,0.95
108,MDC,41.44436448,-120.5302868,Matney 6,,9/2/2020 17:34,JS ,80% smartweed ,17.96178627,502210,Watergrass,low,0.8
109,MDC,41.44458895,-120.5275713,Matney 4 South,,9/2/2020 17:37,JS ,,12.79869175,41605,Swamp Timothy,high,0.5
109,MDC,41.44458895,-120.5275713,Matney 4 South,,9/2/2020 17:37,JS ,,12.79869175,502210,Watergrass,high,0.1
109,MDC,41.44458895,-120.5275713,Matney 4 South,,9/2/2020 17:37,JS ,,12.79869175,502210,Watergrass,low,0.3
109,MDC,41.44458895,-120.5275713,Matney 4 South,,9/2/2020 17:37,JS ,,12.79869175,502210,Watergrass,medium,0.5
110,MDC,41.42335846,-120.5371072,South Dam Pond,,9/3/2020 19:06,JS ,60% smartweed ,11.43407631,NA,Other cover,NA,0.2
110,MDC,41.42335846,-120.5371072,South Dam Pond,,9/3/2020 19:06,JS ,60% smartweed ,11.43407631,41605,Swamp Timothy,high,0.05
110,MDC,41.42335846,-120.5371072,South Dam Pond,,9/3/2020 19:06,JS ,60% smartweed ,11.43407631,41605,Swamp Timothy,medium,0.2
111,MDC,41.44111234,-120.528382,Matney 8,,9/3/2020 19:23,JS ,,22.16308022,41605,Swamp Timothy,medium,0.2
111,MDC,41.44111234,-120.528382,Matney 8,,9/3/2020 19:23,JS ,,22.16308022,502210,Watergrass,high,0.95
111,MDC,41.44111234,-120.528382,Matney 8,,9/3/2020 19:23,JS ,,22.16308022,502210,Watergrass,low,0.05
112,SLW,38.34822797,-121.5024488,LIC,57,10/14/2020 19:08,0,,47.58288193,NA,Other cover,NA,0.2
112,SLW,38.34822797,-121.5024488,LIC,57,10/14/2020 19:08,0,,47.58288193,41605,Swamp Timothy,high,0.3
112,SLW,38.34822797,-121.5024488,LIC,57,10/14/2020 19:08,0,,47.58288193,41605,Swamp Timothy,low,0.4
112,SLW,38.34822797,-121.5024488,LIC,57,10/14/2020 19:08,0,,47.58288193,502210,Watergrass,low,0.1
113,SLW,38.4179989,-121.4943427,Lewis 1,22,12/14/2020 21:10,BT,,23.72738647,NA,Other cover,NA,0.65
113,SLW,38.4179989,-121.4943427,Lewis 1,22,12/14/2020 21:10,BT,,23.72738647,41605,Swamp Timothy,high,0.1
113,SLW,38.4179989,-121.4943427,Lewis 1,22,12/14/2020 21:10,BT,,23.72738647,41605,Swamp Timothy,low,0.1
113,SLW,38.4179989,-121.4943427,Lewis 1,22,12/14/2020 21:10,BT,,23.72738647,41605,Swamp Timothy,medium,0.1
113,SLW,38.4179989,-121.4943427,Lewis 1,22,12/14/2020 21:10,BT,,23.72738647,502210,Watergrass,low,0.05
114,SLW,38.43170004,-121.4951409,Beach Lake 3,,12/14/2020 21:39,BT,,11.90284443,NA,Other cover,NA,0.3
114,SLW,38.43170004,-121.4951409,Beach Lake 3,,12/14/2020 21:39,BT,,11.90284443,41605,Swamp Timothy,high,0.3
114,SLW,38.43170004,-121.4951409,Beach Lake 3,,12/14/2020 21:39,BT,,11.90284443,41605,Swamp Timothy,low,0.2
114,SLW,38.43170004,-121.4951409,Beach Lake 3,,12/14/2020 21:39,BT,,11.90284443,41605,Swamp Timothy,medium,0.2
115,SLW,38.43602655,-121.4937434,Beach Lake 1,,12/14/2020 21:48,BT,,15.90389633,NA,Other cover,NA,0.75
115,SLW,38.43602655,-121.4937434,Beach Lake 1,,12/14/2020 21:48,BT,,15.90389633,41605,Swamp Timothy,low,0.15
115,SLW,38.43602655,-121.4937434,Beach Lake 1,,12/14/2020 21:48,BT,,15.90389633,41605,Swamp Timothy,medium,0.1
