GlobalID,recordedBy,eventDate,decimalLatitude,decimalLongitude,LIT,unitName,subunitName,quadratSize,managementAction,taxonID,vernacularName,stratum,plantHeight,nSeedHeads,eventRemarks,GlobalID_seedhead,measurementType,measurementValue
{4E32BF4A-3341-464D-8BA2-5A76CE1CDAAC},rebeca_becdach@fws.gov_fws,07/28/2021 18:04,35.7449646,-119.6198578,KRN,5B,5B-1,5x5cm,none,41605,SwampTimothy,low,2,20,,{F407B1BE-BB3C-48B2-80A1-8BB843F4EE03},sh_length,6
{4E75B158-AEDF-43F6-AA1C-1DBADF8FEB15},therese_burns@fws.gov_fws,07/29/2021 19:03,35.91198349,-119.3854904,LMC,9A,,15x15cm,none,41605,SwampTimothy,low,3,31,,{1DA9FA74-51C2-4C95-A265-501AC829243D},sh_length,8
{4E75B158-AEDF-43F6-AA1C-1DBADF8FEB15},therese_burns@fws.gov_fws,07/29/2021 19:03,35.91198349,-119.3854904,LMC,9A,,15x15cm,none,41605,SwampTimothy,low,3,31,,{2EE27DDD-C9BB-455B-9DD6-3CFD15FF75CE},sh_length,10
{4E75B158-AEDF-43F6-AA1C-1DBADF8FEB15},therese_burns@fws.gov_fws,07/29/2021 19:03,35.91198349,-119.3854904,LMC,9A,,15x15cm,none,41605,SwampTimothy,low,3,31,,{385DF0EF-8C26-41FA-A039-BD9816E553FF},sh_length,10
{4E75B158-AEDF-43F6-AA1C-1DBADF8FEB15},therese_burns@fws.gov_fws,07/29/2021 19:03,35.91198349,-119.3854904,LMC,9A,,15x15cm,none,41605,SwampTimothy,low,3,31,,{A79E19F9-1EC0-4943-B914-ED18BBE67849},sh_length,8
{4E75B158-AEDF-43F6-AA1C-1DBADF8FEB15},therese_burns@fws.gov_fws,07/29/2021 19:03,35.91198349,-119.3854904,LMC,9A,,15x15cm,none,41605,SwampTimothy,low,3,31,,{F1EEDF38-D177-4ABF-9286-99ABE4F109E8},sh_length,10
{4F7D49EE-E426-49AA-B5AD-85E3419B1E2D},rebeca_becdach@fws.gov_fws,08/02/2021 14:37,35.91777039,-119.3865738,LMC,4A,,15x15cm,none,41605,SwampTimothy,low,3,71,,{1A35951D-4C24-4845-8B48-A583313C20A9},sh_length,12
{4F7D49EE-E426-49AA-B5AD-85E3419B1E2D},rebeca_becdach@fws.gov_fws,08/02/2021 14:37,35.91777039,-119.3865738,LMC,4A,,15x15cm,none,41605,SwampTimothy,low,3,71,,{322C2BCA-57B9-45BD-A488-54AFCA2C95B0},sh_length,7
{4F7D49EE-E426-49AA-B5AD-85E3419B1E2D},rebeca_becdach@fws.gov_fws,08/02/2021 14:37,35.91777039,-119.3865738,LMC,4A,,15x15cm,none,41605,SwampTimothy,low,3,71,,{4557AA79-4114-4C26-BEBC-EDF498F2954B},sh_length,10
{4F7D49EE-E426-49AA-B5AD-85E3419B1E2D},rebeca_becdach@fws.gov_fws,08/02/2021 14:37,35.91777039,-119.3865738,LMC,4A,,15x15cm,none,41605,SwampTimothy,low,3,71,,{77EC56F9-004B-489A-9141-27383AA7DA8F},sh_length,5
{4F7D49EE-E426-49AA-B5AD-85E3419B1E2D},rebeca_becdach@fws.gov_fws,08/02/2021 14:37,35.91777039,-119.3865738,LMC,4A,,15x15cm,none,41605,SwampTimothy,low,3,71,,{D790DF56-387B-4D52-A3E2-05FA0A973443},sh_length,9
{5108123F-05AE-4703-867B-FF4ACF2E9C32},diana_k_guzman_colon@fws.gov_fws,07/28/2021 14:08,35.73306656,-119.6164093,KRN,5A,5A-6,5x5cm,none,41605,SwampTimothy,high,11.5,51,,{03DD9FAF-138E-41AC-861E-3076F4CC40C3},sh_length,15
{5108123F-05AE-4703-867B-FF4ACF2E9C32},diana_k_guzman_colon@fws.gov_fws,07/28/2021 14:08,35.73306656,-119.6164093,KRN,5A,5A-6,5x5cm,none,41605,SwampTimothy,high,11.5,51,,{1CD8BAD2-5662-486B-A53B-1E4EFEDFFC3F},sh_length,14
{5108123F-05AE-4703-867B-FF4ACF2E9C32},diana_k_guzman_colon@fws.gov_fws,07/28/2021 14:08,35.73306656,-119.6164093,KRN,5A,5A-6,5x5cm,none,41605,SwampTimothy,high,11.5,51,,{3705D293-B689-4B01-9044-80AE5BD35F38},sh_length,12
{5108123F-05AE-4703-867B-FF4ACF2E9C32},diana_k_guzman_colon@fws.gov_fws,07/28/2021 14:08,35.73306656,-119.6164093,KRN,5A,5A-6,5x5cm,none,41605,SwampTimothy,high,11.5,51,,{979483BE-5CA4-43C1-A079-9C4D4DEF4508},sh_length,18
{5108123F-05AE-4703-867B-FF4ACF2E9C32},diana_k_guzman_colon@fws.gov_fws,07/28/2021 14:08,35.73306656,-119.6164093,KRN,5A,5A-6,5x5cm,none,41605,SwampTimothy,high,11.5,51,,{E416F842-54D3-4B3B-87D9-C98CCDAF45D8},sh_length,20
{52F5A6BE-0713-4777-9761-24199ED6FAC6},kathryn_heffernan@fws.gov_fws,07/27/2021 22:39,35.72333145,-119.6204681,KRN,4A-5,,5x5cm,mowed,41605,SwampTimothy,high,11,27,,{9A5BDDAE-E92A-42D9-B6B8-4C680DF5082F},sh_length,12
{52F5A6BE-0713-4777-9761-24199ED6FAC6},kathryn_heffernan@fws.gov_fws,07/27/2021 22:39,35.72333145,-119.6204681,KRN,4A-5,,5x5cm,mowed,41605,SwampTimothy,high,11,27,,{9CDDDB40-9268-42C2-BE32-2B9AE9D6A473},sh_length,13
{52F5A6BE-0713-4777-9761-24199ED6FAC6},kathryn_heffernan@fws.gov_fws,07/27/2021 22:39,35.72333145,-119.6204681,KRN,4A-5,,5x5cm,mowed,41605,SwampTimothy,high,11,27,,{B1AAF05B-0D81-4DB6-9813-6B6F37AD4EDE},sh_length,14
{52F5A6BE-0713-4777-9761-24199ED6FAC6},kathryn_heffernan@fws.gov_fws,07/27/2021 22:39,35.72333145,-119.6204681,KRN,4A-5,,5x5cm,mowed,41605,SwampTimothy,high,11,27,,{CC5165BC-8A69-4767-A39E-1F457413E224},sh_length,15
{52F5A6BE-0713-4777-9761-24199ED6FAC6},kathryn_heffernan@fws.gov_fws,07/27/2021 22:39,35.72333145,-119.6204681,KRN,4A-5,,5x5cm,mowed,41605,SwampTimothy,high,11,27,,{F521CB26-B5CF-4E9E-81BC-FB2DE20E82EE},sh_length,10
{53A8E94F-DC9A-4CF2-AD97-00A15BCA5D0C},therese_burns@fws.gov_fws,07/28/2021 16:06,35.72984695,-119.6089172,KRN,4A-6,,15x15cm,mowed,41605,SwampTimothy,low,3,33,,{157E8EF1-07E3-47DF-8496-241DA7E163FF},sh_length,10
{53A8E94F-DC9A-4CF2-AD97-00A15BCA5D0C},therese_burns@fws.gov_fws,07/28/2021 16:06,35.72984695,-119.6089172,KRN,4A-6,,15x15cm,mowed,41605,SwampTimothy,low,3,33,,{A6C12098-4D80-458F-B705-0406F19F46E7},sh_length,7
{53A8E94F-DC9A-4CF2-AD97-00A15BCA5D0C},therese_burns@fws.gov_fws,07/28/2021 16:06,35.72984695,-119.6089172,KRN,4A-6,,15x15cm,mowed,41605,SwampTimothy,low,3,33,,{AB3E1BB7-D31B-490D-8D87-A21E716078B9},sh_length,7
{53A8E94F-DC9A-4CF2-AD97-00A15BCA5D0C},therese_burns@fws.gov_fws,07/28/2021 16:06,35.72984695,-119.6089172,KRN,4A-6,,15x15cm,mowed,41605,SwampTimothy,low,3,33,,{D81A83FA-18CA-455E-8367-A5E3DFD0422F},sh_length,11
{53A8E94F-DC9A-4CF2-AD97-00A15BCA5D0C},therese_burns@fws.gov_fws,07/28/2021 16:06,35.72984695,-119.6089172,KRN,4A-6,,15x15cm,mowed,41605,SwampTimothy,low,3,33,,{DD39E80E-E6AC-448D-8775-05F9C8F22095},sh_length,13
{53D6183E-1012-48CB-A8F5-5AB6224C198A},,07/28/2021 15:41,35.7397728,-119.6193924,KRN,5A,5A-1,5x5cm,none,41605,SwampTimothy,medium,10,46,,{247E8498-B09B-474F-BD12-6DC8B15F35D0},sh_length,19
{53D6183E-1012-48CB-A8F5-5AB6224C198A},,07/28/2021 15:41,35.7397728,-119.6193924,KRN,5A,5A-1,5x5cm,none,41605,SwampTimothy,medium,10,46,,{2B383D70-3A03-4A12-B6BB-9FDA93F747E9},sh_length,7
{53D6183E-1012-48CB-A8F5-5AB6224C198A},,07/28/2021 15:41,35.7397728,-119.6193924,KRN,5A,5A-1,5x5cm,none,41605,SwampTimothy,medium,10,46,,{36D9DD8D-547A-4AD2-9275-1F174907A8AE},sh_length,8
{53D6183E-1012-48CB-A8F5-5AB6224C198A},,07/28/2021 15:41,35.7397728,-119.6193924,KRN,5A,5A-1,5x5cm,none,41605,SwampTimothy,medium,10,46,,{9CBA1F45-0AA6-427F-BC32-6AB74CC96242},sh_length,8
{53D6183E-1012-48CB-A8F5-5AB6224C198A},,07/28/2021 15:41,35.7397728,-119.6193924,KRN,5A,5A-1,5x5cm,none,41605,SwampTimothy,medium,10,46,,{AE3D2F81-BA22-4CB0-8160-8C694C5325D3},sh_length,10
{54483206-B96A-4920-9164-83DF40A1FA18},kathryn_heffernan@fws.gov_fws,08/02/2021 18:43,35.91824722,-119.4010239,LMC,2A,,30x30cm,none,502210,Watergrass,low,40,13,,{172632D8-E714-4245-9AD9-404384EFA982},sh_length,125
{54483206-B96A-4920-9164-83DF40A1FA18},kathryn_heffernan@fws.gov_fws,08/02/2021 18:43,35.91824722,-119.4010239,LMC,2A,,30x30cm,none,502210,Watergrass,low,40,13,,{172632D8-E714-4245-9AD9-404384EFA982},f2t_length,106
{54483206-B96A-4920-9164-83DF40A1FA18},kathryn_heffernan@fws.gov_fws,08/02/2021 18:43,35.91824722,-119.4010239,LMC,2A,,30x30cm,none,502210,Watergrass,low,40,13,,{377E63D1-0181-4C5E-8CDB-8748342D9B9D},sh_length,153
{54483206-B96A-4920-9164-83DF40A1FA18},kathryn_heffernan@fws.gov_fws,08/02/2021 18:43,35.91824722,-119.4010239,LMC,2A,,30x30cm,none,502210,Watergrass,low,40,13,,{377E63D1-0181-4C5E-8CDB-8748342D9B9D},f2t_length,189
{54483206-B96A-4920-9164-83DF40A1FA18},kathryn_heffernan@fws.gov_fws,08/02/2021 18:43,35.91824722,-119.4010239,LMC,2A,,30x30cm,none,502210,Watergrass,low,40,13,,{9AD81022-07E8-4133-86FC-4822ACC87CE0},sh_length,75
{54483206-B96A-4920-9164-83DF40A1FA18},kathryn_heffernan@fws.gov_fws,08/02/2021 18:43,35.91824722,-119.4010239,LMC,2A,,30x30cm,none,502210,Watergrass,low,40,13,,{9AD81022-07E8-4133-86FC-4822ACC87CE0},f2t_length,60
{54483206-B96A-4920-9164-83DF40A1FA18},kathryn_heffernan@fws.gov_fws,08/02/2021 18:43,35.91824722,-119.4010239,LMC,2A,,30x30cm,none,502210,Watergrass,low,40,13,,{A2803911-86E1-4B62-9A00-C779EBCFABF9},sh_length,200
{54483206-B96A-4920-9164-83DF40A1FA18},kathryn_heffernan@fws.gov_fws,08/02/2021 18:43,35.91824722,-119.4010239,LMC,2A,,30x30cm,none,502210,Watergrass,low,40,13,,{A2803911-86E1-4B62-9A00-C779EBCFABF9},f2t_length,103
{54483206-B96A-4920-9164-83DF40A1FA18},kathryn_heffernan@fws.gov_fws,08/02/2021 18:43,35.91824722,-119.4010239,LMC,2A,,30x30cm,none,502210,Watergrass,low,40,13,,{F987F9FF-E1F2-4AFA-896A-06B6DFA6B09F},sh_length,100
{54483206-B96A-4920-9164-83DF40A1FA18},kathryn_heffernan@fws.gov_fws,08/02/2021 18:43,35.91824722,-119.4010239,LMC,2A,,30x30cm,none,502210,Watergrass,low,40,13,,{F987F9FF-E1F2-4AFA-896A-06B6DFA6B09F},f2t_length,61
{54820A3F-A5AF-4E8C-A58D-29DDB3F27466},diana_k_guzman_colon@fws.gov_fws,07/28/2021 13:56,35.73322678,-119.6152802,KRN,5A,5A-6,15x15cm,none,41605,SwampTimothy,medium,8.5,40,,{0D1D3E92-11C2-4B18-9BF4-FE1094F163AB},sh_length,15
{54820A3F-A5AF-4E8C-A58D-29DDB3F27466},diana_k_guzman_colon@fws.gov_fws,07/28/2021 13:56,35.73322678,-119.6152802,KRN,5A,5A-6,15x15cm,none,41605,SwampTimothy,medium,8.5,40,,{51226DB0-5A3B-4C58-B40B-FA66EF1B39CE},sh_length,10
{54820A3F-A5AF-4E8C-A58D-29DDB3F27466},diana_k_guzman_colon@fws.gov_fws,07/28/2021 13:56,35.73322678,-119.6152802,KRN,5A,5A-6,15x15cm,none,41605,SwampTimothy,medium,8.5,40,,{9A4C91EF-E55C-416B-B2C2-0806EE0B562B},sh_length,8
{54820A3F-A5AF-4E8C-A58D-29DDB3F27466},diana_k_guzman_colon@fws.gov_fws,07/28/2021 13:56,35.73322678,-119.6152802,KRN,5A,5A-6,15x15cm,none,41605,SwampTimothy,medium,8.5,40,,{EA928076-FE79-456A-AD88-B353AC4FA549},sh_length,9
{54820A3F-A5AF-4E8C-A58D-29DDB3F27466},diana_k_guzman_colon@fws.gov_fws,07/28/2021 13:56,35.73322678,-119.6152802,KRN,5A,5A-6,15x15cm,none,41605,SwampTimothy,medium,8.5,40,,{F16BB669-6782-4691-A5EA-05204CE3E74B},sh_length,14
{55834B48-4F9F-4B3A-AFDC-838275F2D583},therese_burns@fws.gov_fws,07/29/2021 13:59,35.74424744,-119.6059647,KRN,5B,5B-8,5x5cm,none,41605,SwampTimothy,high,11,63,,{B0928E21-F046-4CEA-87F9-76C67E9F0A21},sh_length,9
{55834B48-4F9F-4B3A-AFDC-838275F2D583},therese_burns@fws.gov_fws,07/29/2021 13:59,35.74424744,-119.6059647,KRN,5B,5B-8,5x5cm,none,41605,SwampTimothy,high,11,63,,{BA00C89A-7B01-4D67-A906-2C9CBF824761},sh_length,10
{55834B48-4F9F-4B3A-AFDC-838275F2D583},therese_burns@fws.gov_fws,07/29/2021 13:59,35.74424744,-119.6059647,KRN,5B,5B-8,5x5cm,none,41605,SwampTimothy,high,11,63,,{BDAA6F00-8D1C-4A79-B9BA-18E0F0617DA4},sh_length,14
{55834B48-4F9F-4B3A-AFDC-838275F2D583},therese_burns@fws.gov_fws,07/29/2021 13:59,35.74424744,-119.6059647,KRN,5B,5B-8,5x5cm,none,41605,SwampTimothy,high,11,63,,{EB115732-6C0D-4C99-B771-D447E6D03C02},sh_length,12
{55834B48-4F9F-4B3A-AFDC-838275F2D583},therese_burns@fws.gov_fws,07/29/2021 13:59,35.74424744,-119.6059647,KRN,5B,5B-8,5x5cm,none,41605,SwampTimothy,high,11,63,,{F88BB776-F7DF-4957-921B-F6FE0506636D},sh_length,10
{56188725-1B39-4894-97A6-B27569063F05},rebeca_becdach@fws.gov_fws,08/04/2021 15:54,35.74902344,-119.6024246,KRN,6A,6A-5,5x5cm,none,41605,SwampTimothy,low,2,21,,{480269FB-A881-439F-AA72-38FFF7834182},sh_length,8
{56188725-1B39-4894-97A6-B27569063F05},rebeca_becdach@fws.gov_fws,08/04/2021 15:54,35.74902344,-119.6024246,KRN,6A,6A-5,5x5cm,none,41605,SwampTimothy,low,2,21,,{934DBDA0-653A-4174-B835-EB31579317C5},sh_length,4
{56188725-1B39-4894-97A6-B27569063F05},rebeca_becdach@fws.gov_fws,08/04/2021 15:54,35.74902344,-119.6024246,KRN,6A,6A-5,5x5cm,none,41605,SwampTimothy,low,2,21,,{C7DD133F-D8EF-4668-B371-217012EC9486},sh_length,6
{56188725-1B39-4894-97A6-B27569063F05},rebeca_becdach@fws.gov_fws,08/04/2021 15:54,35.74902344,-119.6024246,KRN,6A,6A-5,5x5cm,none,41605,SwampTimothy,low,2,21,,{EBD5805B-108E-40DC-ACE4-FC537EC5C427},sh_length,2
{56188725-1B39-4894-97A6-B27569063F05},rebeca_becdach@fws.gov_fws,08/04/2021 15:54,35.74902344,-119.6024246,KRN,6A,6A-5,5x5cm,none,41605,SwampTimothy,low,2,21,,{F964274D-B305-4603-B4F4-90E82C0FBC33},sh_length,4
{579BEA7B-376D-4A60-BA68-94D85C9DDE51},kathryn_heffernan@fws.gov_fws,07/27/2021 17:57,35.72016144,-119.6136551,KRN,4B,4B-4,15x15cm,none,41605,SwampTimothy,low,25,15,,{03FF49F6-DC5F-46C4-A247-BCC1D37E0FD9},sh_length,15
{579BEA7B-376D-4A60-BA68-94D85C9DDE51},kathryn_heffernan@fws.gov_fws,07/27/2021 17:57,35.72016144,-119.6136551,KRN,4B,4B-4,15x15cm,none,41605,SwampTimothy,low,25,15,,{3FFE55BF-B1C1-446F-A748-8B0651698145},sh_length,20
{579BEA7B-376D-4A60-BA68-94D85C9DDE51},kathryn_heffernan@fws.gov_fws,07/27/2021 17:57,35.72016144,-119.6136551,KRN,4B,4B-4,15x15cm,none,41605,SwampTimothy,low,25,15,,{61A1E427-8F20-48E9-A5F9-2E713B058484},sh_length,11
{579BEA7B-376D-4A60-BA68-94D85C9DDE51},kathryn_heffernan@fws.gov_fws,07/27/2021 17:57,35.72016144,-119.6136551,KRN,4B,4B-4,15x15cm,none,41605,SwampTimothy,low,25,15,,{C0C94949-3907-4F49-ABD5-29F5469401AA},sh_length,21
{579BEA7B-376D-4A60-BA68-94D85C9DDE51},kathryn_heffernan@fws.gov_fws,07/27/2021 17:57,35.72016144,-119.6136551,KRN,4B,4B-4,15x15cm,none,41605,SwampTimothy,low,25,15,,{EAB7E87E-57C2-47A5-81ED-C15270DD370C},sh_length,26
{582CC99F-2CDE-4AD7-B5B2-57BAAA2622B3},therese_burns@fws.gov_fws,07/29/2021 18:12,35.91145706,-119.3885803,LMC,8A,,15x15cm,none,41605,SwampTimothy,low,4,16,,{3400687D-1A59-4269-89C2-0699AB732092},sh_length,14
{582CC99F-2CDE-4AD7-B5B2-57BAAA2622B3},therese_burns@fws.gov_fws,07/29/2021 18:12,35.91145706,-119.3885803,LMC,8A,,15x15cm,none,41605,SwampTimothy,low,4,16,,{404A1AEC-E85A-40DB-86E1-AC0D0E76B0C4},sh_length,8
{582CC99F-2CDE-4AD7-B5B2-57BAAA2622B3},therese_burns@fws.gov_fws,07/29/2021 18:12,35.91145706,-119.3885803,LMC,8A,,15x15cm,none,41605,SwampTimothy,low,4,16,,{9A7ED9B6-7872-484E-93A4-4139F9824C77},sh_length,10
{582CC99F-2CDE-4AD7-B5B2-57BAAA2622B3},therese_burns@fws.gov_fws,07/29/2021 18:12,35.91145706,-119.3885803,LMC,8A,,15x15cm,none,41605,SwampTimothy,low,4,16,,{BB80D5DF-F9B7-489B-97FB-884070EEE7FD},sh_length,9
{582CC99F-2CDE-4AD7-B5B2-57BAAA2622B3},therese_burns@fws.gov_fws,07/29/2021 18:12,35.91145706,-119.3885803,LMC,8A,,15x15cm,none,41605,SwampTimothy,low,4,16,,{D9CC9924-1FAD-4D75-B903-721246E98433},sh_length,11
{5922A1F2-7D1B-4E78-A316-FD4524BA2DA6},therese_burns@fws.gov_fws,07/28/2021 15:35,35.72718811,-119.6163101,KRN,4A,4A-4,30x30cm,mowed,502210,Watergrass,low,33,4,,{15B348F5-2762-404C-834A-8C775776C9E7},sh_length,107
{5922A1F2-7D1B-4E78-A316-FD4524BA2DA6},therese_burns@fws.gov_fws,07/28/2021 15:35,35.72718811,-119.6163101,KRN,4A,4A-4,30x30cm,mowed,502210,Watergrass,low,33,4,,{15B348F5-2762-404C-834A-8C775776C9E7},f2t_length,123
{5922A1F2-7D1B-4E78-A316-FD4524BA2DA6},therese_burns@fws.gov_fws,07/28/2021 15:35,35.72718811,-119.6163101,KRN,4A,4A-4,30x30cm,mowed,502210,Watergrass,low,33,4,,{9909A44C-7D7C-41FD-98AC-7943A66979B9},sh_length,85
{5922A1F2-7D1B-4E78-A316-FD4524BA2DA6},therese_burns@fws.gov_fws,07/28/2021 15:35,35.72718811,-119.6163101,KRN,4A,4A-4,30x30cm,mowed,502210,Watergrass,low,33,4,,{9909A44C-7D7C-41FD-98AC-7943A66979B9},f2t_length,40
{5922A1F2-7D1B-4E78-A316-FD4524BA2DA6},therese_burns@fws.gov_fws,07/28/2021 15:35,35.72718811,-119.6163101,KRN,4A,4A-4,30x30cm,mowed,502210,Watergrass,low,33,4,,{B2B5F5B1-8563-48D3-87DA-FA95525F8ED9},sh_length,104
{5922A1F2-7D1B-4E78-A316-FD4524BA2DA6},therese_burns@fws.gov_fws,07/28/2021 15:35,35.72718811,-119.6163101,KRN,4A,4A-4,30x30cm,mowed,502210,Watergrass,low,33,4,,{B2B5F5B1-8563-48D3-87DA-FA95525F8ED9},f2t_length,112
{5922A1F2-7D1B-4E78-A316-FD4524BA2DA6},therese_burns@fws.gov_fws,07/28/2021 15:35,35.72718811,-119.6163101,KRN,4A,4A-4,30x30cm,mowed,502210,Watergrass,low,33,4,,{E10B5C1D-7269-4081-957C-EAF1E1BE5D8A},sh_length,97
{5922A1F2-7D1B-4E78-A316-FD4524BA2DA6},therese_burns@fws.gov_fws,07/28/2021 15:35,35.72718811,-119.6163101,KRN,4A,4A-4,30x30cm,mowed,502210,Watergrass,low,33,4,,{E10B5C1D-7269-4081-957C-EAF1E1BE5D8A},f2t_length,82
{59579561-B7BB-4DE6-B786-752029FD37B2},,07/27/2021 19:13,35.73530197,-119.6136093,KRN,5A,5A-7,15x15cm,none,41605,SwampTimothy,low,3,30,,{09BF903F-9D40-4D2D-BE9F-25684AC0FAF4},sh_length,7
{59579561-B7BB-4DE6-B786-752029FD37B2},,07/27/2021 19:13,35.73530197,-119.6136093,KRN,5A,5A-7,15x15cm,none,41605,SwampTimothy,low,3,30,,{383E98BB-4663-4084-B511-97280DAC8955},sh_length,9
{59579561-B7BB-4DE6-B786-752029FD37B2},,07/27/2021 19:13,35.73530197,-119.6136093,KRN,5A,5A-7,15x15cm,none,41605,SwampTimothy,low,3,30,,{9257FD92-7437-422D-8B58-42897CD44291},sh_length,7
{59579561-B7BB-4DE6-B786-752029FD37B2},,07/27/2021 19:13,35.73530197,-119.6136093,KRN,5A,5A-7,15x15cm,none,41605,SwampTimothy,low,3,30,,{B64CBDE1-FDE6-47CB-9D3E-68912A4FBE75},sh_length,5
{59579561-B7BB-4DE6-B786-752029FD37B2},,07/27/2021 19:13,35.73530197,-119.6136093,KRN,5A,5A-7,15x15cm,none,41605,SwampTimothy,low,3,30,,{FD9CF7EA-CDFA-4639-A53D-DD94473FAC84},sh_length,9
{59B3114D-1F22-4628-AD13-4EAA75888BCC},rebeca_becdach@fws.gov_fws,08/02/2021 14:19,35.91979218,-119.3857803,LMC,4,,5x5cm,none,41605,SwampTimothy,low,2,28,,{1828B0E6-8822-4351-AEE8-17B2B341C5E4},sh_length,5
{59B3114D-1F22-4628-AD13-4EAA75888BCC},rebeca_becdach@fws.gov_fws,08/02/2021 14:19,35.91979218,-119.3857803,LMC,4,,5x5cm,none,41605,SwampTimothy,low,2,28,,{1D045F4F-5D11-4A1C-B2C7-380849106051},sh_length,5
{59B3114D-1F22-4628-AD13-4EAA75888BCC},rebeca_becdach@fws.gov_fws,08/02/2021 14:19,35.91979218,-119.3857803,LMC,4,,5x5cm,none,41605,SwampTimothy,low,2,28,,{27DCA17B-DF16-4150-98FD-30C50FBD12D0},sh_length,4
{59B3114D-1F22-4628-AD13-4EAA75888BCC},rebeca_becdach@fws.gov_fws,08/02/2021 14:19,35.91979218,-119.3857803,LMC,4,,5x5cm,none,41605,SwampTimothy,low,2,28,,{7C0D9D7E-0804-48F0-B195-3257FD67C274},sh_length,4
{59B3114D-1F22-4628-AD13-4EAA75888BCC},rebeca_becdach@fws.gov_fws,08/02/2021 14:19,35.91979218,-119.3857803,LMC,4,,5x5cm,none,41605,SwampTimothy,low,2,28,,{A3FAE929-79EE-4016-A5B2-AA9C49A80A0D},sh_length,4
{5B26A0EE-D60E-4151-BD54-6277FEEB4366},rebeca_becdach@fws.gov_fws,08/02/2021 15:35,35.91734314,-119.384552,LMC,4,,30x30cm,none,502210,Watergrass,low,20,9,,{70EB0363-A77E-4DE3-ABAD-BFDAE66F2463},sh_length,107
{5B26A0EE-D60E-4151-BD54-6277FEEB4366},rebeca_becdach@fws.gov_fws,08/02/2021 15:35,35.91734314,-119.384552,LMC,4,,30x30cm,none,502210,Watergrass,low,20,9,,{70EB0363-A77E-4DE3-ABAD-BFDAE66F2463},f2t_length,67
{5B26A0EE-D60E-4151-BD54-6277FEEB4366},rebeca_becdach@fws.gov_fws,08/02/2021 15:35,35.91734314,-119.384552,LMC,4,,30x30cm,none,502210,Watergrass,low,20,9,,{9344D484-BA00-42D3-BAFC-096B7A13627C},sh_length,110
{5B26A0EE-D60E-4151-BD54-6277FEEB4366},rebeca_becdach@fws.gov_fws,08/02/2021 15:35,35.91734314,-119.384552,LMC,4,,30x30cm,none,502210,Watergrass,low,20,9,,{9344D484-BA00-42D3-BAFC-096B7A13627C},f2t_length,93
{5B26A0EE-D60E-4151-BD54-6277FEEB4366},rebeca_becdach@fws.gov_fws,08/02/2021 15:35,35.91734314,-119.384552,LMC,4,,30x30cm,none,502210,Watergrass,low,20,9,,{B8574496-B885-4A1B-A989-189C6E3B32D6},sh_length,117
{5B26A0EE-D60E-4151-BD54-6277FEEB4366},rebeca_becdach@fws.gov_fws,08/02/2021 15:35,35.91734314,-119.384552,LMC,4,,30x30cm,none,502210,Watergrass,low,20,9,,{B8574496-B885-4A1B-A989-189C6E3B32D6},f2t_length,121
{5B26A0EE-D60E-4151-BD54-6277FEEB4366},rebeca_becdach@fws.gov_fws,08/02/2021 15:35,35.91734314,-119.384552,LMC,4,,30x30cm,none,502210,Watergrass,low,20,9,,{BDC14FEC-A1A6-46D9-904A-18C9DBE75757},sh_length,102
{5B26A0EE-D60E-4151-BD54-6277FEEB4366},rebeca_becdach@fws.gov_fws,08/02/2021 15:35,35.91734314,-119.384552,LMC,4,,30x30cm,none,502210,Watergrass,low,20,9,,{BDC14FEC-A1A6-46D9-904A-18C9DBE75757},f2t_length,65
{5B26A0EE-D60E-4151-BD54-6277FEEB4366},rebeca_becdach@fws.gov_fws,08/02/2021 15:35,35.91734314,-119.384552,LMC,4,,30x30cm,none,502210,Watergrass,low,20,9,,{EF7601F0-FEE2-43F0-8C5E-75E7AFC4F3D7},sh_length,95
{5B26A0EE-D60E-4151-BD54-6277FEEB4366},rebeca_becdach@fws.gov_fws,08/02/2021 15:35,35.91734314,-119.384552,LMC,4,,30x30cm,none,502210,Watergrass,low,20,9,,{EF7601F0-FEE2-43F0-8C5E-75E7AFC4F3D7},f2t_length,62
{5CBEB987-065A-4BFD-B4DC-B4A42A214580},rebeca_becdach@fws.gov_fws,08/04/2021 17:01,35.73369217,-119.6203461,KRN,5A,5A-4,15x15cm,none,41605,SwampTimothy,low,3,42,,{45671311-D43A-43CC-B8CD-D55E03CA5187},sh_length,4
{5CBEB987-065A-4BFD-B4DC-B4A42A214580},rebeca_becdach@fws.gov_fws,08/04/2021 17:01,35.73369217,-119.6203461,KRN,5A,5A-4,15x15cm,none,41605,SwampTimothy,low,3,42,,{7AB0203C-0B16-4A10-ABC4-7B481FEFB4EC},sh_length,22
{5CBEB987-065A-4BFD-B4DC-B4A42A214580},rebeca_becdach@fws.gov_fws,08/04/2021 17:01,35.73369217,-119.6203461,KRN,5A,5A-4,15x15cm,none,41605,SwampTimothy,low,3,42,,{B1E24424-F12E-449A-B96B-CE0F6140C562},sh_length,6
{5CBEB987-065A-4BFD-B4DC-B4A42A214580},rebeca_becdach@fws.gov_fws,08/04/2021 17:01,35.73369217,-119.6203461,KRN,5A,5A-4,15x15cm,none,41605,SwampTimothy,low,3,42,,{BFC67ED3-6DA0-47D4-990B-480507C8106E},sh_length,6
