globalid,eventDate,recordedBy,decimalLatitude,decimalLongitude,LIT,unitName,subunitName,areaVisible_ac,eventRemarks,taxonID,vernacularName,stratum,proportionVisibleArea
{D8FA8AAC-5A60-4770-80AA-40429753C9B9},7/28/2021 17:28,kathryn_heffernan@fws.gov_fws,35.73147583,-119.6174316,KRN,4A-3,,0.759121913,,NA,Other cover,NA,0.4
{D8FA8AAC-5A60-4770-80AA-40429753C9B9},7/28/2021 17:28,kathryn_heffernan@fws.gov_fws,35.73147583,-119.6174316,KRN,4A-3,,0.759121913,,41605,Swamp Timothy,high,0.5
{D8FA8AAC-5A60-4770-80AA-40429753C9B9},7/28/2021 17:28,kathryn_heffernan@fws.gov_fws,35.73147583,-119.6174316,KRN,4A-3,,0.759121913,,41605,Swamp Timothy,medium,0.1
{D8FA8AAC-5A60-4770-80AA-40429753C9B9},7/28/2021 17:28,kathryn_heffernan@fws.gov_fws,35.73147583,-119.6174316,KRN,4A-3,,0.759121913,,502210,Watergrass,low,0.05
{8B85C883-F4D7-4B46-B0F4-886169117722},7/28/2021 18:07,rebeca_becdach@fws.gov_fws,35.74487686,-119.6195145,KRN,5B,5B-1,1.369392376,,NA,Other cover,NA,0.6
{8B85C883-F4D7-4B46-B0F4-886169117722},7/28/2021 18:07,rebeca_becdach@fws.gov_fws,35.74487686,-119.6195145,KRN,5B,5B-1,1.369392376,,41605,Swamp Timothy,low,0.4
{F9A81E7E-A704-4870-BAD3-F5A441D80D5E},7/28/2021 18:17,kathryn_heffernan@fws.gov_fws,35.75146484,-119.6124878,KRN,6A,6A-1,1.264339238,,NA,Other cover,NA,0.6
{F9A81E7E-A704-4870-BAD3-F5A441D80D5E},7/28/2021 18:17,kathryn_heffernan@fws.gov_fws,35.75146484,-119.6124878,KRN,6A,6A-1,1.264339238,,41605,Swamp Timothy,medium,0.1
{F9A81E7E-A704-4870-BAD3-F5A441D80D5E},7/28/2021 18:17,kathryn_heffernan@fws.gov_fws,35.75146484,-119.6124878,KRN,6A,6A-1,1.264339238,,41605,Swamp Timothy,low,0.3
{CE8480C8-BD1A-43A1-BAEC-189088A48743},7/28/2021 18:23,rebeca_becdach@fws.gov_fws,35.74380493,-119.6216125,KRN,5B,5B-1,3.425990376,,NA,Other cover,NA,0.7
{CE8480C8-BD1A-43A1-BAEC-189088A48743},7/28/2021 18:23,rebeca_becdach@fws.gov_fws,35.74380493,-119.6216125,KRN,5B,5B-1,3.425990376,,41605,Swamp Timothy,low,0.3
{2C979D58-CD28-4952-AB97-6F40F14CCFFB},7/28/2021 18:35,kathryn_heffernan@fws.gov_fws,35.7496376,-119.6147461,KRN,6A,6A-1,4.588498182,,NA,Other cover,NA,0.35
{2C979D58-CD28-4952-AB97-6F40F14CCFFB},7/28/2021 18:35,kathryn_heffernan@fws.gov_fws,35.7496376,-119.6147461,KRN,6A,6A-1,4.588498182,,41605,Swamp Timothy,low,0.65
{A9D2C132-4CC3-49E7-9378-17AD48BBCBD2},7/28/2021 18:44,kathryn_heffernan@fws.gov_fws,35.74803543,-119.6153336,KRN,6A,6A-1,2.488223857,,NA,Other cover,NA,0.25
{A9D2C132-4CC3-49E7-9378-17AD48BBCBD2},7/28/2021 18:44,kathryn_heffernan@fws.gov_fws,35.74803543,-119.6153336,KRN,6A,6A-1,2.488223857,,41605,Swamp Timothy,low,0.75
{37770FA8-8A36-49FA-B767-C8579DD35AF3},7/28/2021 19:20,rebeca_becdach@fws.gov_fws,35.74589157,-119.621521,KRN,5B,5B-1,2.882469303,,NA,Other cover,NA,0.65
{37770FA8-8A36-49FA-B767-C8579DD35AF3},7/28/2021 19:20,rebeca_becdach@fws.gov_fws,35.74589157,-119.621521,KRN,5B,5B-1,2.882469303,,41605,Swamp Timothy,low,0.35
{232DCAB8-F85C-44D1-8184-6DE8B47AA569},7/28/2021 19:32,kathryn_heffernan@fws.gov_fws,35.74897003,-119.6016006,KRN,6A,6A-5,3.460665791,,NA,Other cover,NA,0.4
{232DCAB8-F85C-44D1-8184-6DE8B47AA569},7/28/2021 19:32,kathryn_heffernan@fws.gov_fws,35.74897003,-119.6016006,KRN,6A,6A-5,3.460665791,,41605,Swamp Timothy,low,0.5
{232DCAB8-F85C-44D1-8184-6DE8B47AA569},7/28/2021 19:32,kathryn_heffernan@fws.gov_fws,35.74897003,-119.6016006,KRN,6A,6A-5,3.460665791,,41605,Swamp Timothy,medium,0.1
{57D30B92-F395-41BC-BCED-F3D62266F446},7/28/2021 19:42,kathryn_heffernan@fws.gov_fws,35.74768448,-119.6037292,KRN,6A,6A-5,0.31239566,,NA,Other cover,NA,0.5
{57D30B92-F395-41BC-BCED-F3D62266F446},7/28/2021 19:42,kathryn_heffernan@fws.gov_fws,35.74768448,-119.6037292,KRN,6A,6A-5,0.31239566,,41605,Swamp Timothy,low,0.4
{57D30B92-F395-41BC-BCED-F3D62266F446},7/28/2021 19:42,kathryn_heffernan@fws.gov_fws,35.74768448,-119.6037292,KRN,6A,6A-5,0.31239566,,41605,Swamp Timothy,medium,0.1
{D03B834F-7153-49E2-95C8-4C627738FF37},7/28/2021 19:42,rebeca_becdach@fws.gov_fws,35.74568939,-119.6164093,KRN,5B,5B-3,1.979881929,,NA,Other cover,NA,0.55
{D03B834F-7153-49E2-95C8-4C627738FF37},7/28/2021 19:42,rebeca_becdach@fws.gov_fws,35.74568939,-119.6164093,KRN,5B,5B-3,1.979881929,,41605,Swamp Timothy,low,0.1
{D03B834F-7153-49E2-95C8-4C627738FF37},7/28/2021 19:42,rebeca_becdach@fws.gov_fws,35.74568939,-119.6164093,KRN,5B,5B-3,1.979881929,,41605,Swamp Timothy,medium,0.35
{88680A77-8C83-49EA-BD82-5DED0454FD73},7/28/2021 19:54,kathryn_heffernan@fws.gov_fws,35.74765015,-119.6054153,KRN,6A,6A-5,0.574239825,,NA,Other cover,NA,0.6
{88680A77-8C83-49EA-BD82-5DED0454FD73},7/28/2021 19:54,kathryn_heffernan@fws.gov_fws,35.74765015,-119.6054153,KRN,6A,6A-5,0.574239825,,41605,Swamp Timothy,low,0.4
{B31B1195-4A0D-4B45-B8CD-7B9615975719},7/28/2021 19:54,rebeca_becdach@fws.gov_fws,35.74546814,-119.6175079,KRN,5B,5B-3,2.153744191,,NA,Other cover,NA,0.5
{B31B1195-4A0D-4B45-B8CD-7B9615975719},7/28/2021 19:54,rebeca_becdach@fws.gov_fws,35.74546814,-119.6175079,KRN,5B,5B-3,2.153744191,,41605,Swamp Timothy,low,0.5
{978753B6-15A7-44A3-9FF7-DB68BF04FE61},7/28/2021 20:20,kathryn_heffernan@fws.gov_fws,35.74862671,-119.605835,KRN,6A,6A-3,1.999156996,,NA,Other cover,NA,0.025
{978753B6-15A7-44A3-9FF7-DB68BF04FE61},7/28/2021 20:20,kathryn_heffernan@fws.gov_fws,35.74862671,-119.605835,KRN,6A,6A-3,1.999156996,,41605,Swamp Timothy,low,0.8
{978753B6-15A7-44A3-9FF7-DB68BF04FE61},7/28/2021 20:20,kathryn_heffernan@fws.gov_fws,35.74862671,-119.605835,KRN,6A,6A-3,1.999156996,,41605,Swamp Timothy,medium,0.2
{24F1F1A3-5976-4CBA-B9F5-F27502B37D52},7/28/2021 20:31,kathryn_heffernan@fws.gov_fws,35.74806595,-119.6081696,KRN,6A,6A-3,2.576241671,,NA,Other cover,NA,0.05
{24F1F1A3-5976-4CBA-B9F5-F27502B37D52},7/28/2021 20:31,kathryn_heffernan@fws.gov_fws,35.74806595,-119.6081696,KRN,6A,6A-3,2.576241671,,41605,Swamp Timothy,low,0.15
{24F1F1A3-5976-4CBA-B9F5-F27502B37D52},7/28/2021 20:31,kathryn_heffernan@fws.gov_fws,35.74806595,-119.6081696,KRN,6A,6A-3,2.576241671,,41605,Swamp Timothy,high,0.25
{24F1F1A3-5976-4CBA-B9F5-F27502B37D52},7/28/2021 20:31,kathryn_heffernan@fws.gov_fws,35.74806595,-119.6081696,KRN,6A,6A-3,2.576241671,,41605,Swamp Timothy,medium,0.55
{EB3DB04C-2753-40AB-A686-E089B8E11089},7/28/2021 20:45,kathryn_heffernan@fws.gov_fws,35.74705124,-119.6114044,KRN,6A,6A-2,0.8404274,,NA,Other cover,NA,0.75
{EB3DB04C-2753-40AB-A686-E089B8E11089},7/28/2021 20:45,kathryn_heffernan@fws.gov_fws,35.74705124,-119.6114044,KRN,6A,6A-2,0.8404274,,41605,Swamp Timothy,low,0.25
{C9E9AF9C-3556-491D-B020-7220630D6322},7/28/2021 21:03,kathryn_heffernan@fws.gov_fws,35.75023651,-119.6085587,KRN,6A,6A-3,1.10760731,,NA,Other cover,NA,0.05
{C9E9AF9C-3556-491D-B020-7220630D6322},7/28/2021 21:03,kathryn_heffernan@fws.gov_fws,35.75023651,-119.6085587,KRN,6A,6A-3,1.10760731,,41605,Swamp Timothy,low,0.25
{C9E9AF9C-3556-491D-B020-7220630D6322},7/28/2021 21:03,kathryn_heffernan@fws.gov_fws,35.75023651,-119.6085587,KRN,6A,6A-3,1.10760731,,41605,Swamp Timothy,medium,0.7
{38E52D1D-6D6F-4DDF-B081-EEA415E8BE39},7/28/2021 21:15,therese_burns@fws.gov_fws,35.7501564,-119.6106873,KRN,6A,6A-2,4.803913932,,NA,Other cover,NA,0.3
{38E52D1D-6D6F-4DDF-B081-EEA415E8BE39},7/28/2021 21:15,therese_burns@fws.gov_fws,35.7501564,-119.6106873,KRN,6A,6A-2,4.803913932,,41605,Swamp Timothy,low,0.7
{63FB5114-F01B-478F-B159-7F5A93594EBF},7/28/2021 21:15,kathryn_heffernan@fws.gov_fws,35.7511673,-119.6109772,KRN,6A,6A-2,1.256357493,,NA,Other cover,NA,0.35
{63FB5114-F01B-478F-B159-7F5A93594EBF},7/28/2021 21:15,kathryn_heffernan@fws.gov_fws,35.7511673,-119.6109772,KRN,6A,6A-2,1.256357493,,41605,Swamp Timothy,low,0.65
{B44761E9-CE2B-43A1-9132-8FD4175E8B70},7/28/2021 21:27,kathryn_heffernan@fws.gov_fws,35.75256348,-119.6095657,KRN,6A,6A-2,1.907914554,,NA,Other cover,NA,0.15
{B44761E9-CE2B-43A1-9132-8FD4175E8B70},7/28/2021 21:27,kathryn_heffernan@fws.gov_fws,35.75256348,-119.6095657,KRN,6A,6A-2,1.907914554,,41605,Swamp Timothy,medium,0.1
{B44761E9-CE2B-43A1-9132-8FD4175E8B70},7/28/2021 21:27,kathryn_heffernan@fws.gov_fws,35.75256348,-119.6095657,KRN,6A,6A-2,1.907914554,,41605,Swamp Timothy,low,0.75
{913716D0-3F8A-4CA3-9DA7-23265D25711A},7/29/2021 13:29,kathryn_heffernan@fws.gov_fws,35.750103,-119.6012115,KRN,6A,6A-4,1.498133347,,NA,Other cover,NA,0.25
{913716D0-3F8A-4CA3-9DA7-23265D25711A},7/29/2021 13:29,kathryn_heffernan@fws.gov_fws,35.750103,-119.6012115,KRN,6A,6A-4,1.498133347,,41605,Swamp Timothy,low,0.7
{913716D0-3F8A-4CA3-9DA7-23265D25711A},7/29/2021 13:29,kathryn_heffernan@fws.gov_fws,35.750103,-119.6012115,KRN,6A,6A-4,1.498133347,,41605,Swamp Timothy,medium,0.05
{F6C68617-3079-4C7E-8DAC-87677AABD84B},7/29/2021 13:38,kathryn_heffernan@fws.gov_fws,35.75075912,-119.6032104,KRN,6A,6A-4,0.908173651,,NA,Other cover,NA,0.35
{F6C68617-3079-4C7E-8DAC-87677AABD84B},7/29/2021 13:38,kathryn_heffernan@fws.gov_fws,35.75075912,-119.6032104,KRN,6A,6A-4,0.908173651,,41605,Swamp Timothy,low,0.55
{F6C68617-3079-4C7E-8DAC-87677AABD84B},7/29/2021 13:38,kathryn_heffernan@fws.gov_fws,35.75075912,-119.6032104,KRN,6A,6A-4,0.908173651,,41605,Swamp Timothy,medium,0.1
{8FC4485C-5EF7-44D9-9D0B-549066683A69},7/29/2021 13:49,kathryn_heffernan@fws.gov_fws,35.75063705,-119.6043854,KRN,6A,6A-4,0.335183642,,NA,Other cover,NA,0.35
{8FC4485C-5EF7-44D9-9D0B-549066683A69},7/29/2021 13:49,kathryn_heffernan@fws.gov_fws,35.75063705,-119.6043854,KRN,6A,6A-4,0.335183642,,41605,Swamp Timothy,low,0.55
{8FC4485C-5EF7-44D9-9D0B-549066683A69},7/29/2021 13:49,kathryn_heffernan@fws.gov_fws,35.75063705,-119.6043854,KRN,6A,6A-4,0.335183642,,41605,Swamp Timothy,medium,0.1
{C7039ECF-7195-4EE9-880C-75B4FB97E08E},7/29/2021 14:00,kathryn_heffernan@fws.gov_fws,35.74431992,-119.6060104,KRN,5B,5B-8,0.546293158,,NA,Other cover,NA,0.1
{C7039ECF-7195-4EE9-880C-75B4FB97E08E},7/29/2021 14:00,kathryn_heffernan@fws.gov_fws,35.74431992,-119.6060104,KRN,5B,5B-8,0.546293158,,41605,Swamp Timothy,medium,0.6
{C7039ECF-7195-4EE9-880C-75B4FB97E08E},7/29/2021 14:00,kathryn_heffernan@fws.gov_fws,35.74431992,-119.6060104,KRN,5B,5B-8,0.546293158,,41605,Swamp Timothy,low,0.15
{C7039ECF-7195-4EE9-880C-75B4FB97E08E},7/29/2021 14:00,kathryn_heffernan@fws.gov_fws,35.74431992,-119.6060104,KRN,5B,5B-8,0.546293158,,41605,Swamp Timothy,high,0.15
{9AC78833-361B-4D12-B471-8B743587784F},7/29/2021 14:11,kathryn_heffernan@fws.gov_fws,35.74406815,-119.6069794,KRN,5B,5B-8,0.71744526,,NA,Other cover,NA,0.1
{9AC78833-361B-4D12-B471-8B743587784F},7/29/2021 14:11,kathryn_heffernan@fws.gov_fws,35.74406815,-119.6069794,KRN,5B,5B-8,0.71744526,,41605,Swamp Timothy,high,0.6
{9AC78833-361B-4D12-B471-8B743587784F},7/29/2021 14:11,kathryn_heffernan@fws.gov_fws,35.74406815,-119.6069794,KRN,5B,5B-8,0.71744526,,41605,Swamp Timothy,low,0.1
{9AC78833-361B-4D12-B471-8B743587784F},7/29/2021 14:11,kathryn_heffernan@fws.gov_fws,35.74406815,-119.6069794,KRN,5B,5B-8,0.71744526,,41605,Swamp Timothy,medium,0.2
{C57CAEBC-BC66-4C2A-96E2-2E33131BFD8B},7/29/2021 14:23,kathryn_heffernan@fws.gov_fws,35.74136353,-119.6071167,KRN,5B,5B-8,2.143346182,,NA,Other cover,NA,0.025
{C57CAEBC-BC66-4C2A-96E2-2E33131BFD8B},7/29/2021 14:23,kathryn_heffernan@fws.gov_fws,35.74136353,-119.6071167,KRN,5B,5B-8,2.143346182,,41605,Swamp Timothy,low,0.15
{C57CAEBC-BC66-4C2A-96E2-2E33131BFD8B},7/29/2021 14:23,kathryn_heffernan@fws.gov_fws,35.74136353,-119.6071167,KRN,5B,5B-8,2.143346182,,41605,Swamp Timothy,medium,0.85
{9272D54E-3A80-4B36-B3E0-B0A93B99D741},7/29/2021 14:38,kathryn_heffernan@fws.gov_fws,35.73935699,-119.610466,KRN,5B,5B-7,0.374171356,,NA,Other cover,NA,0.35
{9272D54E-3A80-4B36-B3E0-B0A93B99D741},7/29/2021 14:38,kathryn_heffernan@fws.gov_fws,35.73935699,-119.610466,KRN,5B,5B-7,0.374171356,,41605,Swamp Timothy,low,0.15
{9272D54E-3A80-4B36-B3E0-B0A93B99D741},7/29/2021 14:38,kathryn_heffernan@fws.gov_fws,35.73935699,-119.610466,KRN,5B,5B-7,0.374171356,,41605,Swamp Timothy,medium,0.15
{9272D54E-3A80-4B36-B3E0-B0A93B99D741},7/29/2021 14:38,kathryn_heffernan@fws.gov_fws,35.73935699,-119.610466,KRN,5B,5B-7,0.374171356,,41605,Swamp Timothy,high,0.35
{F850EB3E-BBED-4118-BD88-1DE42A28B919},7/29/2021 14:49,kathryn_heffernan@fws.gov_fws,35.74108124,-119.6110764,KRN,5B,5B-7,0.99289463,,NA,Other cover,NA,0.05
{F850EB3E-BBED-4118-BD88-1DE42A28B919},7/29/2021 14:49,kathryn_heffernan@fws.gov_fws,35.74108124,-119.6110764,KRN,5B,5B-7,0.99289463,,41605,Swamp Timothy,low,0.2
{F850EB3E-BBED-4118-BD88-1DE42A28B919},7/29/2021 14:49,kathryn_heffernan@fws.gov_fws,35.74108124,-119.6110764,KRN,5B,5B-7,0.99289463,,41605,Swamp Timothy,medium,0.35
{F850EB3E-BBED-4118-BD88-1DE42A28B919},7/29/2021 14:49,kathryn_heffernan@fws.gov_fws,35.74108124,-119.6110764,KRN,5B,5B-7,0.99289463,,41605,Swamp Timothy,high,0.4
{B65F872B-929A-469A-A618-BFFD6DF8A784},7/29/2021 15:00,kathryn_heffernan@fws.gov_fws,35.74299622,-119.6103058,KRN,5B,5B-7,1.546850623,,NA,Other cover,NA,0.4
{B65F872B-929A-469A-A618-BFFD6DF8A784},7/29/2021 15:00,kathryn_heffernan@fws.gov_fws,35.74299622,-119.6103058,KRN,5B,5B-7,1.546850623,,41605,Swamp Timothy,high,0.4
{B65F872B-929A-469A-A618-BFFD6DF8A784},7/29/2021 15:00,kathryn_heffernan@fws.gov_fws,35.74299622,-119.6103058,KRN,5B,5B-7,1.546850623,,41605,Swamp Timothy,low,0.1
{B65F872B-929A-469A-A618-BFFD6DF8A784},7/29/2021 15:00,kathryn_heffernan@fws.gov_fws,35.74299622,-119.6103058,KRN,5B,5B-7,1.546850623,,41605,Swamp Timothy,medium,0.1
{17ECE160-F38F-49C0-85B8-2EA00046C806},7/29/2021 15:27,kathryn_heffernan@fws.gov_fws,35.7441864,-119.6169662,KRN,5B,5B-3,7.908765121,,NA,Other cover,NA,0.55
{17ECE160-F38F-49C0-85B8-2EA00046C806},7/29/2021 15:27,kathryn_heffernan@fws.gov_fws,35.7441864,-119.6169662,KRN,5B,5B-3,7.908765121,,41605,Swamp Timothy,medium,0.45
{C411F21A-DA05-4011-9A52-5284BE7A91E5},7/29/2021 16:44,kathryn_heffernan@fws.gov_fws,35.90739059,-119.3805084,PIX,9B,,0.905980267,,NA,Other cover,NA,0.15
{C411F21A-DA05-4011-9A52-5284BE7A91E5},7/29/2021 16:44,kathryn_heffernan@fws.gov_fws,35.90739059,-119.3805084,PIX,9B,,0.905980267,,41605,Swamp Timothy,low,0.3
{C411F21A-DA05-4011-9A52-5284BE7A91E5},7/29/2021 16:44,kathryn_heffernan@fws.gov_fws,35.90739059,-119.3805084,PIX,9B,,0.905980267,,41605,Swamp Timothy,medium,0.55
{17746FB1-B0AD-4EDD-8C9B-5E597677E455},7/29/2021 16:56,kathryn_heffernan@fws.gov_fws,35.91007996,-119.3829193,PIX,9B,,2.215222151,,NA,Other cover,NA,0.15
{17746FB1-B0AD-4EDD-8C9B-5E597677E455},7/29/2021 16:56,kathryn_heffernan@fws.gov_fws,35.91007996,-119.3829193,PIX,9B,,2.215222151,,41605,Swamp Timothy,low,0.45
{17746FB1-B0AD-4EDD-8C9B-5E597677E455},7/29/2021 16:56,kathryn_heffernan@fws.gov_fws,35.91007996,-119.3829193,PIX,9B,,2.215222151,,41605,Swamp Timothy,medium,0.4
{FF757EC7-5CEE-4037-8109-23BA1AE25D53},7/29/2021 17:09,kathryn_heffernan@fws.gov_fws,35.90877914,-119.3844986,PIX,8B,,2.817282751,,NA,Other cover,NA,0.25
{FF757EC7-5CEE-4037-8109-23BA1AE25D53},7/29/2021 17:09,kathryn_heffernan@fws.gov_fws,35.90877914,-119.3844986,PIX,8B,,2.817282751,,41605,Swamp Timothy,low,0.75
{66E76DE3-EAD0-40CA-89F1-23D768386A72},7/29/2021 17:15,kathryn_heffernan@fws.gov_fws,35.90879822,-119.3828278,PIX,9B,,2.593935486,,NA,Other cover,NA,0.15
{66E76DE3-EAD0-40CA-89F1-23D768386A72},7/29/2021 17:15,kathryn_heffernan@fws.gov_fws,35.90879822,-119.3828278,PIX,9B,,2.593935486,,41605,Swamp Timothy,low,0.85
{56AAB7AB-03CB-48DD-88B1-0C999BEAFC0B},7/29/2021 17:30,kathryn_heffernan@fws.gov_fws,35.90684128,-119.3849258,PIX,8B,,2.474178648,,NA,Other cover,NA,0.6
{56AAB7AB-03CB-48DD-88B1-0C999BEAFC0B},7/29/2021 17:30,kathryn_heffernan@fws.gov_fws,35.90684128,-119.3849258,PIX,8B,,2.474178648,,41605,Swamp Timothy,low,0.4
{F32898DD-45FC-423A-9066-450FD3C8040C},7/29/2021 18:02,kathryn_heffernan@fws.gov_fws,35.90970993,-119.3887863,PIX,8B,,0.566991649,,NA,Other cover,NA,0.9
{F32898DD-45FC-423A-9066-450FD3C8040C},7/29/2021 18:02,kathryn_heffernan@fws.gov_fws,35.90970993,-119.3887863,PIX,8B,,0.566991649,,41605,Swamp Timothy,low,0.1
{AA46E909-B57B-46C6-9E54-554573D840D6},7/29/2021 18:15,kathryn_heffernan@fws.gov_fws,35.91098022,-119.3884888,PIX,8A,,2.36608957,,NA,Other cover,NA,0.7
{AA46E909-B57B-46C6-9E54-554573D840D6},7/29/2021 18:15,kathryn_heffernan@fws.gov_fws,35.91098022,-119.3884888,PIX,8A,,2.36608957,,41605,Swamp Timothy,low,0.3
{1A29554A-AE5F-4862-A0B8-86894899B398},7/29/2021 18:20,kathryn_heffernan@fws.gov_fws,35.91061783,-119.3870087,PIX,8B,,1.514363739,,NA,Other cover,NA,0.95
{1A29554A-AE5F-4862-A0B8-86894899B398},7/29/2021 18:20,kathryn_heffernan@fws.gov_fws,35.91061783,-119.3870087,PIX,8B,,1.514363739,,41605,Swamp Timothy,low,0.05
{C5D36AFE-4C6F-4D66-BA01-456689062D58},7/29/2021 18:46,kathryn_heffernan@fws.gov_fws,35.9115181,-119.3824387,PIX,9A,,3.352711046,,NA,Other cover,NA,0.65
{C5D36AFE-4C6F-4D66-BA01-456689062D58},7/29/2021 18:46,kathryn_heffernan@fws.gov_fws,35.9115181,-119.3824387,PIX,9A,,3.352711046,,41605,Swamp Timothy,medium,0.1
{C5D36AFE-4C6F-4D66-BA01-456689062D58},7/29/2021 18:46,kathryn_heffernan@fws.gov_fws,35.9115181,-119.3824387,PIX,9A,,3.352711046,,41605,Swamp Timothy,low,0.25
{258F0328-9417-4FA2-9C3C-B22470851D0E},7/29/2021 18:56,kathryn_heffernan@fws.gov_fws,35.91278076,-119.3835983,PIX,9A,,2.1794393,,NA,Other cover,NA,0.3
{258F0328-9417-4FA2-9C3C-B22470851D0E},7/29/2021 18:56,kathryn_heffernan@fws.gov_fws,35.91278076,-119.3835983,PIX,9A,,2.1794393,,41605,Swamp Timothy,medium,0.1
{258F0328-9417-4FA2-9C3C-B22470851D0E},7/29/2021 18:56,kathryn_heffernan@fws.gov_fws,35.91278076,-119.3835983,PIX,9A,,2.1794393,,41605,Swamp Timothy,low,0.6
{0EDAF052-BE27-443C-AAD1-E2EE7C83EE60},7/29/2021 19:08,therese_burns@fws.gov_fws,35.91178131,-119.3856964,PIX,9A,,2.91422789,,NA,Other cover,NA,0.45
{0EDAF052-BE27-443C-AAD1-E2EE7C83EE60},7/29/2021 19:08,therese_burns@fws.gov_fws,35.91178131,-119.3856964,PIX,9A,,2.91422789,,41605,Swamp Timothy,low,0.55
{37144240-17E6-4786-BBC9-06E183213E82},7/29/2021 19:35,kathryn_heffernan@fws.gov_fws,35.91283417,-119.3888397,PIX,8A,,1.159926465,,NA,Other cover,NA,0.7
{37144240-17E6-4786-BBC9-06E183213E82},7/29/2021 19:35,kathryn_heffernan@fws.gov_fws,35.91283417,-119.3888397,PIX,8A,,1.159926465,,41605,Swamp Timothy,medium,0.1
{37144240-17E6-4786-BBC9-06E183213E82},7/29/2021 19:35,kathryn_heffernan@fws.gov_fws,35.91283417,-119.3888397,PIX,8A,,1.159926465,,41605,Swamp Timothy,low,0.2
{53EEEB3E-7AAD-4E81-8BB8-4BF6C4ADA784},7/29/2021 19:45,kathryn_heffernan@fws.gov_fws,35.9120903,-119.4017944,PIX,6,,3.92093505,,NA,Other cover,NA,0.6
{53EEEB3E-7AAD-4E81-8BB8-4BF6C4ADA784},7/29/2021 19:45,kathryn_heffernan@fws.gov_fws,35.9120903,-119.4017944,PIX,6,,3.92093505,,41605,Swamp Timothy,low,0.4
{337173B3-C2CC-4B62-A17D-BD1362164936},7/29/2021 20:06,kathryn_heffernan@fws.gov_fws,35.91105652,-119.3990173,PIX,6,,2.800611731,,NA,Other cover,NA,0.45
{337173B3-C2CC-4B62-A17D-BD1362164936},7/29/2021 20:06,kathryn_heffernan@fws.gov_fws,35.91105652,-119.3990173,PIX,6,,2.800611731,,41605,Swamp Timothy,low,0.55
{6AE6AFED-ECC9-4525-8B7B-C787847F2572},7/29/2021 20:11,kathryn_heffernan@fws.gov_fws,35.90997314,-119.3988113,PIX,6,,1.396810752,,NA,Other cover,NA,0.9
{6AE6AFED-ECC9-4525-8B7B-C787847F2572},7/29/2021 20:11,kathryn_heffernan@fws.gov_fws,35.90997314,-119.3988113,PIX,6,,1.396810752,,41605,Swamp Timothy,low,0.1
{E65E7B3E-DC98-42FE-A0EC-923CE98B3BAA},7/29/2021 20:30,kathryn_heffernan@fws.gov_fws,35.91364288,-119.3958359,PIX,2A,,0.40867645,,NA,Other cover,NA,0.2
{E65E7B3E-DC98-42FE-A0EC-923CE98B3BAA},7/29/2021 20:30,kathryn_heffernan@fws.gov_fws,35.91364288,-119.3958359,PIX,2A,,0.40867645,,41605,Swamp Timothy,low,0.3
{E65E7B3E-DC98-42FE-A0EC-923CE98B3BAA},7/29/2021 20:30,kathryn_heffernan@fws.gov_fws,35.91364288,-119.3958359,PIX,2A,,0.40867645,,41605,Swamp Timothy,medium,0.4
{E65E7B3E-DC98-42FE-A0EC-923CE98B3BAA},7/29/2021 20:30,kathryn_heffernan@fws.gov_fws,35.91364288,-119.3958359,PIX,2A,,0.40867645,,502210,Watergrass,high,0.1
{45910B40-C568-4120-BE45-2C3CFF9DB723},7/29/2021 20:42,kathryn_heffernan@fws.gov_fws,35.91386795,-119.3902283,PIX,3,,1.066650333,,NA,Other cover,NA,0.05
{45910B40-C568-4120-BE45-2C3CFF9DB723},7/29/2021 20:42,kathryn_heffernan@fws.gov_fws,35.91386795,-119.3902283,PIX,3,,1.066650333,,41605,Swamp Timothy,low,0.95
{3A6854E5-EBD3-4EDF-90A0-814D9BA1E9B2},7/29/2021 21:00,therese_burns@fws.gov_fws,35.91592026,-119.4062195,PIX,1,,24.62690323,,NA,Other cover,NA,0.6
{3A6854E5-EBD3-4EDF-90A0-814D9BA1E9B2},7/29/2021 21:00,therese_burns@fws.gov_fws,35.91592026,-119.4062195,PIX,1,,24.62690323,,41605,Swamp Timothy,medium,0.3
{3A6854E5-EBD3-4EDF-90A0-814D9BA1E9B2},7/29/2021 21:00,therese_burns@fws.gov_fws,35.91592026,-119.4062195,PIX,1,,24.62690323,,41605,Swamp Timothy,low,0.05
{3A6854E5-EBD3-4EDF-90A0-814D9BA1E9B2},7/29/2021 21:00,therese_burns@fws.gov_fws,35.91592026,-119.4062195,PIX,1,,24.62690323,,41605,Swamp Timothy,high,0.025
{98DEB847-BBAF-4B51-8B85-B593CE048264},7/29/2021 21:23,rebeca_becdach@fws.gov_fws,35.91991806,-119.4096985,PIX,1,,2.411650283,,NA,Other cover,NA,0.3
{98DEB847-BBAF-4B51-8B85-B593CE048264},7/29/2021 21:23,rebeca_becdach@fws.gov_fws,35.91991806,-119.4096985,PIX,1,,2.411650283,,41605,Swamp Timothy,medium,0.3
{98DEB847-BBAF-4B51-8B85-B593CE048264},7/29/2021 21:23,rebeca_becdach@fws.gov_fws,35.91991806,-119.4096985,PIX,1,,2.411650283,,41605,Swamp Timothy,high,0.05
{98DEB847-BBAF-4B51-8B85-B593CE048264},7/29/2021 21:23,rebeca_becdach@fws.gov_fws,35.91991806,-119.4096985,PIX,1,,2.411650283,,41605,Swamp Timothy,low,0.35
