GlobalID,decimalLatitude,decimalLongitude,LIT,unitName,subunitName,recordedBy,eventDate,quadratSize,managementAction,taxonID,vernacularName,stratum,plantHeight,nSeedHeads,eventRemarks,GlobalID_seed,measurementType,measurementValue,GlobalID_CP,GlobalID_VP,distanceCP_m,distanceVP_m
{FF1631F2-9E63-4B6A-8D66-1D3C6EC9F1AB},35.74278619,-119.610359,KRN,5B,5B-7,rebeca_becdach@fws.gov_fws,7/29/2021 14:59,5x5cm,none,41605,Swamp Timothy,high,8,23,,{C6600C98-0F71-4657-B0D3-807824BBC88A},sh_length_mm,17,{C0D7C99C-A6F4-443D-9514-1FA025DDD8C4},{B65F872B-929A-469A-A618-BFFD6DF8A784},4.372516155,0
{FF1631F2-9E63-4B6A-8D66-1D3C6EC9F1AB},35.74278619,-119.610359,KRN,5B,5B-7,rebeca_becdach@fws.gov_fws,7/29/2021 14:59,5x5cm,none,41605,Swamp Timothy,high,8,23,,{D9937E04-C3F7-461C-88D5-C5ECE3365F57},sh_length_mm,13,{C0D7C99C-A6F4-443D-9514-1FA025DDD8C4},{B65F872B-929A-469A-A618-BFFD6DF8A784},4.372516155,0
{C15B0311-57BD-421C-96E7-50D62C0B92F6},35.74277895,-119.6103841,KRN,5B,5B-7,therese_burns@fws.gov_fws,7/29/2021 15:00,5x5cm,none,41605,Swamp Timothy,high,10,62,,{11D09ECA-C554-45AD-B61B-D59A34BD213E},sh_length_mm,11,{C0D7C99C-A6F4-443D-9514-1FA025DDD8C4},{B65F872B-929A-469A-A618-BFFD6DF8A784},7.062148571,0
{C15B0311-57BD-421C-96E7-50D62C0B92F6},35.74277895,-119.6103841,KRN,5B,5B-7,therese_burns@fws.gov_fws,7/29/2021 15:00,5x5cm,none,41605,Swamp Timothy,high,10,62,,{6A8BD4F3-9265-466C-BA90-838A53C7B060},sh_length_mm,14,{C0D7C99C-A6F4-443D-9514-1FA025DDD8C4},{B65F872B-929A-469A-A618-BFFD6DF8A784},7.062148571,0
{C15B0311-57BD-421C-96E7-50D62C0B92F6},35.74277895,-119.6103841,KRN,5B,5B-7,therese_burns@fws.gov_fws,7/29/2021 15:00,5x5cm,none,41605,Swamp Timothy,high,10,62,,{739E4CD1-A2A6-4006-8E2D-BB74E8310070},sh_length_mm,10,{C0D7C99C-A6F4-443D-9514-1FA025DDD8C4},{B65F872B-929A-469A-A618-BFFD6DF8A784},7.062148571,0
{C15B0311-57BD-421C-96E7-50D62C0B92F6},35.74277895,-119.6103841,KRN,5B,5B-7,therese_burns@fws.gov_fws,7/29/2021 15:00,5x5cm,none,41605,Swamp Timothy,high,10,62,,{87A49E90-58B4-414C-B7FE-4FB01FF24E06},sh_length_mm,15,{C0D7C99C-A6F4-443D-9514-1FA025DDD8C4},{B65F872B-929A-469A-A618-BFFD6DF8A784},7.062148571,0
{C15B0311-57BD-421C-96E7-50D62C0B92F6},35.74277895,-119.6103841,KRN,5B,5B-7,therese_burns@fws.gov_fws,7/29/2021 15:00,5x5cm,none,41605,Swamp Timothy,high,10,62,,{C51B2465-D031-4830-8007-7428191AC9DA},sh_length_mm,18,{C0D7C99C-A6F4-443D-9514-1FA025DDD8C4},{B65F872B-929A-469A-A618-BFFD6DF8A784},7.062148571,0
{D88C9791-DC8E-4D81-9B67-33584341F059},35.74398842,-119.6169856,KRN,5B,5B-3,therese_burns@fws.gov_fws,7/29/2021 15:26,5x5cm,none,41605,Swamp Timothy,high,4,47,,{0A2058EB-10F3-4179-B5EE-36A4F0353926},sh_length_mm,7,{E4039BFF-5D1B-47B6-8B85-2CC04897187B},{17ECE160-F38F-49C0-85B8-2EA00046C806},11.4816885,0
{D88C9791-DC8E-4D81-9B67-33584341F059},35.74398842,-119.6169856,KRN,5B,5B-3,therese_burns@fws.gov_fws,7/29/2021 15:26,5x5cm,none,41605,Swamp Timothy,high,4,47,,{6CE6F047-52A2-426E-9B08-86F2A2B270F5},sh_length_mm,10,{E4039BFF-5D1B-47B6-8B85-2CC04897187B},{17ECE160-F38F-49C0-85B8-2EA00046C806},11.4816885,0
{D88C9791-DC8E-4D81-9B67-33584341F059},35.74398842,-119.6169856,KRN,5B,5B-3,therese_burns@fws.gov_fws,7/29/2021 15:26,5x5cm,none,41605,Swamp Timothy,high,4,47,,{8CCC08F1-FE65-407F-937E-757A9643F8A8},sh_length_mm,18,{E4039BFF-5D1B-47B6-8B85-2CC04897187B},{17ECE160-F38F-49C0-85B8-2EA00046C806},11.4816885,0
{D88C9791-DC8E-4D81-9B67-33584341F059},35.74398842,-119.6169856,KRN,5B,5B-3,therese_burns@fws.gov_fws,7/29/2021 15:26,5x5cm,none,41605,Swamp Timothy,high,4,47,,{92A4C432-E5A5-49E8-8291-A2F791AF63D1},sh_length_mm,10,{E4039BFF-5D1B-47B6-8B85-2CC04897187B},{17ECE160-F38F-49C0-85B8-2EA00046C806},11.4816885,0
{D88C9791-DC8E-4D81-9B67-33584341F059},35.74398842,-119.6169856,KRN,5B,5B-3,therese_burns@fws.gov_fws,7/29/2021 15:26,5x5cm,none,41605,Swamp Timothy,high,4,47,,{ED6FA051-5BCA-46F0-848E-8BEF5DBF4FDC},sh_length_mm,9,{E4039BFF-5D1B-47B6-8B85-2CC04897187B},{17ECE160-F38F-49C0-85B8-2EA00046C806},11.4816885,0
{9472EC4C-7FF4-43C2-A7A9-CFEDD3F4DA7F},35.74395872,-119.6169755,KRN,5B,5B-3,rebeca_becdach@fws.gov_fws,7/29/2021 15:27,5x5cm,none,41605,Swamp Timothy,medium,2,43,,{13DB9B5B-31AF-4419-B1DB-0967550ABA6F},sh_length_mm,10,{E4039BFF-5D1B-47B6-8B85-2CC04897187B},{17ECE160-F38F-49C0-85B8-2EA00046C806},12.79182339,0
{9472EC4C-7FF4-43C2-A7A9-CFEDD3F4DA7F},35.74395872,-119.6169755,KRN,5B,5B-3,rebeca_becdach@fws.gov_fws,7/29/2021 15:27,5x5cm,none,41605,Swamp Timothy,medium,2,43,,{D78D1A26-4786-4AE8-A3FB-1673F0709AD8},sh_length_mm,10,{E4039BFF-5D1B-47B6-8B85-2CC04897187B},{17ECE160-F38F-49C0-85B8-2EA00046C806},12.79182339,0
{9472EC4C-7FF4-43C2-A7A9-CFEDD3F4DA7F},35.74395872,-119.6169755,KRN,5B,5B-3,rebeca_becdach@fws.gov_fws,7/29/2021 15:27,5x5cm,none,41605,Swamp Timothy,medium,2,43,,{D78D1A26-4786-4AE8-A3FB-1673F0709AD8},sh_length_mm,8,{E4039BFF-5D1B-47B6-8B85-2CC04897187B},{17ECE160-F38F-49C0-85B8-2EA00046C806},12.79182339,0
{9472EC4C-7FF4-43C2-A7A9-CFEDD3F4DA7F},35.74395872,-119.6169755,KRN,5B,5B-3,rebeca_becdach@fws.gov_fws,7/29/2021 15:27,5x5cm,none,41605,Swamp Timothy,medium,2,43,,{FB0B44C6-3E79-4FDA-B121-38257A0CBAD3},sh_length_mm,12,{E4039BFF-5D1B-47B6-8B85-2CC04897187B},{17ECE160-F38F-49C0-85B8-2EA00046C806},12.79182339,0
{9472EC4C-7FF4-43C2-A7A9-CFEDD3F4DA7F},35.74395872,-119.6169755,KRN,5B,5B-3,rebeca_becdach@fws.gov_fws,7/29/2021 15:27,5x5cm,none,41605,Swamp Timothy,medium,2,43,,{FB0B44C6-3E79-4FDA-B121-38257A0CBAD3},sh_length_mm,7,{E4039BFF-5D1B-47B6-8B85-2CC04897187B},{17ECE160-F38F-49C0-85B8-2EA00046C806},12.79182339,0
{2297C6FF-0A1F-4CEF-8CC4-DC6C79BAEF2B},35.90749562,-119.3804081,PIX,9B,,rebeca_becdach@fws.gov_fws,7/29/2021 16:41,15x15cm,none,41605,Swamp Timothy,low,5,25,,{294B3114-62E0-446C-A522-E9FE635D11A1},sh_length_mm,9,{D0779B8B-D5AE-443E-8390-AC336EC7FA8A},{C411F21A-DA05-4011-9A52-5284BE7A91E5},8.606549263,0
{2297C6FF-0A1F-4CEF-8CC4-DC6C79BAEF2B},35.90749562,-119.3804081,PIX,9B,,rebeca_becdach@fws.gov_fws,7/29/2021 16:41,15x15cm,none,41605,Swamp Timothy,low,5,25,,{4511FDDA-B138-4BB8-9EE5-1CC750B08243},sh_length_mm,6,{D0779B8B-D5AE-443E-8390-AC336EC7FA8A},{C411F21A-DA05-4011-9A52-5284BE7A91E5},8.606549263,0
{2297C6FF-0A1F-4CEF-8CC4-DC6C79BAEF2B},35.90749562,-119.3804081,PIX,9B,,rebeca_becdach@fws.gov_fws,7/29/2021 16:41,15x15cm,none,41605,Swamp Timothy,low,5,25,,{47C324E3-4E8E-4D9A-91AD-51FC1E9C73D3},sh_length_mm,11,{D0779B8B-D5AE-443E-8390-AC336EC7FA8A},{C411F21A-DA05-4011-9A52-5284BE7A91E5},8.606549263,0
{2297C6FF-0A1F-4CEF-8CC4-DC6C79BAEF2B},35.90749562,-119.3804081,PIX,9B,,rebeca_becdach@fws.gov_fws,7/29/2021 16:41,15x15cm,none,41605,Swamp Timothy,low,5,25,,{6F9AAB31-7AB4-45AA-8A67-EF72EE7F0539},sh_length_mm,16,{D0779B8B-D5AE-443E-8390-AC336EC7FA8A},{C411F21A-DA05-4011-9A52-5284BE7A91E5},8.606549263,0
{2297C6FF-0A1F-4CEF-8CC4-DC6C79BAEF2B},35.90749562,-119.3804081,PIX,9B,,rebeca_becdach@fws.gov_fws,7/29/2021 16:41,15x15cm,none,41605,Swamp Timothy,low,5,25,,{D59D8599-4D0D-4F08-9057-F139DC15FB34},sh_length_mm,5,{D0779B8B-D5AE-443E-8390-AC336EC7FA8A},{C411F21A-DA05-4011-9A52-5284BE7A91E5},8.606549263,0
{6ED28A47-252B-468B-843A-3917FB8EEAC1},35.90750269,-119.3803972,PIX,9B,,therese_burns@fws.gov_fws,7/29/2021 16:42,5x5cm,none,41605,Swamp Timothy,medium,8,12,,{33323A1D-38D5-4C7C-8C22-B2D3094E4942},sh_length_mm,9,{D0779B8B-D5AE-443E-8390-AC336EC7FA8A},{C411F21A-DA05-4011-9A52-5284BE7A91E5},8.185366631,0
{6ED28A47-252B-468B-843A-3917FB8EEAC1},35.90750269,-119.3803972,PIX,9B,,therese_burns@fws.gov_fws,7/29/2021 16:42,5x5cm,none,41605,Swamp Timothy,medium,8,12,,{63386B21-9B75-4696-A0D2-73FBBA645164},sh_length_mm,12,{D0779B8B-D5AE-443E-8390-AC336EC7FA8A},{C411F21A-DA05-4011-9A52-5284BE7A91E5},8.185366631,0
{6ED28A47-252B-468B-843A-3917FB8EEAC1},35.90750269,-119.3803972,PIX,9B,,therese_burns@fws.gov_fws,7/29/2021 16:42,5x5cm,none,41605,Swamp Timothy,medium,8,12,,{63386B21-9B75-4696-A0D2-73FBBA645164},sh_length_mm,10,{D0779B8B-D5AE-443E-8390-AC336EC7FA8A},{C411F21A-DA05-4011-9A52-5284BE7A91E5},8.185366631,0
{6ED28A47-252B-468B-843A-3917FB8EEAC1},35.90750269,-119.3803972,PIX,9B,,therese_burns@fws.gov_fws,7/29/2021 16:42,5x5cm,none,41605,Swamp Timothy,medium,8,12,,{BA86A064-9AFD-4A54-8621-6A0295A2B80F},sh_length_mm,10,{D0779B8B-D5AE-443E-8390-AC336EC7FA8A},{C411F21A-DA05-4011-9A52-5284BE7A91E5},8.185366631,0
{6ED28A47-252B-468B-843A-3917FB8EEAC1},35.90750269,-119.3803972,PIX,9B,,therese_burns@fws.gov_fws,7/29/2021 16:42,5x5cm,none,41605,Swamp Timothy,medium,8,12,,{BA86A064-9AFD-4A54-8621-6A0295A2B80F},sh_length_mm,9,{D0779B8B-D5AE-443E-8390-AC336EC7FA8A},{C411F21A-DA05-4011-9A52-5284BE7A91E5},8.185366631,0
{0F5D2F2E-A5E8-41C4-AAB9-700C4AA15CA2},35.91003663,-119.3832916,PIX,9B,,rebeca_becdach@fws.gov_fws,7/29/2021 16:54,15x15cm,none,41605,Swamp Timothy,low,3,46,,{2367B139-2867-4B1B-947B-ED92E7E0E6EA},sh_length_mm,4,{06E06219-182E-4D8D-90B8-497A83E1083B},{17746FB1-B0AD-4EDD-8C9B-5E597677E455},10.79916954,0
{0F5D2F2E-A5E8-41C4-AAB9-700C4AA15CA2},35.91003663,-119.3832916,PIX,9B,,rebeca_becdach@fws.gov_fws,7/29/2021 16:54,15x15cm,none,41605,Swamp Timothy,low,3,46,,{D02131B7-C83F-4BA8-9A8A-E0BC8BF5D670},sh_length_mm,9,{06E06219-182E-4D8D-90B8-497A83E1083B},{17746FB1-B0AD-4EDD-8C9B-5E597677E455},10.79916954,0
{0F5D2F2E-A5E8-41C4-AAB9-700C4AA15CA2},35.91003663,-119.3832916,PIX,9B,,rebeca_becdach@fws.gov_fws,7/29/2021 16:54,15x15cm,none,41605,Swamp Timothy,low,3,46,,{D02131B7-C83F-4BA8-9A8A-E0BC8BF5D670},sh_length_mm,10,{06E06219-182E-4D8D-90B8-497A83E1083B},{17746FB1-B0AD-4EDD-8C9B-5E597677E455},10.79916954,0
{0F5D2F2E-A5E8-41C4-AAB9-700C4AA15CA2},35.91003663,-119.3832916,PIX,9B,,rebeca_becdach@fws.gov_fws,7/29/2021 16:54,15x15cm,none,41605,Swamp Timothy,low,3,46,,{EF9C721D-7068-4D59-B81B-129111D6B3C8},sh_length_mm,5,{06E06219-182E-4D8D-90B8-497A83E1083B},{17746FB1-B0AD-4EDD-8C9B-5E597677E455},10.79916954,0
{0F5D2F2E-A5E8-41C4-AAB9-700C4AA15CA2},35.91003663,-119.3832916,PIX,9B,,rebeca_becdach@fws.gov_fws,7/29/2021 16:54,15x15cm,none,41605,Swamp Timothy,low,3,46,,{EF9C721D-7068-4D59-B81B-129111D6B3C8},sh_length_mm,6,{06E06219-182E-4D8D-90B8-497A83E1083B},{17746FB1-B0AD-4EDD-8C9B-5E597677E455},10.79916954,0
{9F5D0433-4ED9-4C1D-AD80-DD110F9C4E98},35.91003017,-119.383158,PIX,9B,,therese_burns@fws.gov_fws,7/29/2021 16:55,5x5cm,none,41605,Swamp Timothy,medium,3,67,,{08CC3C40-8E72-4FC7-A75A-D871E310E4F3},sh_length_mm,9,{06E06219-182E-4D8D-90B8-497A83E1083B},{17746FB1-B0AD-4EDD-8C9B-5E597677E455},9.632333755,0
{9F5D0433-4ED9-4C1D-AD80-DD110F9C4E98},35.91003017,-119.383158,PIX,9B,,therese_burns@fws.gov_fws,7/29/2021 16:55,5x5cm,none,41605,Swamp Timothy,medium,3,67,,{1269263A-399E-4F1E-A7FD-A7E53F7CC065},sh_length_mm,10,{06E06219-182E-4D8D-90B8-497A83E1083B},{17746FB1-B0AD-4EDD-8C9B-5E597677E455},9.632333755,0
{9F5D0433-4ED9-4C1D-AD80-DD110F9C4E98},35.91003017,-119.383158,PIX,9B,,therese_burns@fws.gov_fws,7/29/2021 16:55,5x5cm,none,41605,Swamp Timothy,medium,3,67,,{AEB582D4-82B2-41D5-A048-6D02568BC3A4},sh_length_mm,7,{06E06219-182E-4D8D-90B8-497A83E1083B},{17746FB1-B0AD-4EDD-8C9B-5E597677E455},9.632333755,0
{9F5D0433-4ED9-4C1D-AD80-DD110F9C4E98},35.91003017,-119.383158,PIX,9B,,therese_burns@fws.gov_fws,7/29/2021 16:55,5x5cm,none,41605,Swamp Timothy,medium,3,67,,{EC47FDE7-473A-433E-9241-6095B753BBBD},sh_length_mm,8,{06E06219-182E-4D8D-90B8-497A83E1083B},{17746FB1-B0AD-4EDD-8C9B-5E597677E455},9.632333755,0
{9F5D0433-4ED9-4C1D-AD80-DD110F9C4E98},35.91003017,-119.383158,PIX,9B,,therese_burns@fws.gov_fws,7/29/2021 16:55,5x5cm,none,41605,Swamp Timothy,medium,3,67,,{EC47FDE7-473A-433E-9241-6095B753BBBD},sh_length_mm,10,{06E06219-182E-4D8D-90B8-497A83E1083B},{17746FB1-B0AD-4EDD-8C9B-5E597677E455},9.632333755,0
{3E129931-22FE-472A-AF6E-FA6CC3263E4C},35.90870753,-119.3845419,PIX,8B,,rebeca_becdach@fws.gov_fws,7/29/2021 17:05,5x5cm,none,41605,Swamp Timothy,low,6,21,,{81ABD8D3-540B-427D-9FCE-E01DAB1D4C5C},sh_length_mm,15,{6A3328CF-753E-4085-9CE6-DD758BA5D308},{FF757EC7-5CEE-4037-8109-23BA1AE25D53},9.130225182,0
{3E129931-22FE-472A-AF6E-FA6CC3263E4C},35.90870753,-119.3845419,PIX,8B,,rebeca_becdach@fws.gov_fws,7/29/2021 17:05,5x5cm,none,41605,Swamp Timothy,low,6,21,,{93179A9E-A2DC-4FCD-AF16-C8FF0E9CE162},sh_length_mm,6,{6A3328CF-753E-4085-9CE6-DD758BA5D308},{FF757EC7-5CEE-4037-8109-23BA1AE25D53},9.130225182,0
{3E129931-22FE-472A-AF6E-FA6CC3263E4C},35.90870753,-119.3845419,PIX,8B,,rebeca_becdach@fws.gov_fws,7/29/2021 17:05,5x5cm,none,41605,Swamp Timothy,low,6,21,,{93179A9E-A2DC-4FCD-AF16-C8FF0E9CE162},sh_length_mm,5,{6A3328CF-753E-4085-9CE6-DD758BA5D308},{FF757EC7-5CEE-4037-8109-23BA1AE25D53},9.130225182,0
{3E129931-22FE-472A-AF6E-FA6CC3263E4C},35.90870753,-119.3845419,PIX,8B,,rebeca_becdach@fws.gov_fws,7/29/2021 17:05,5x5cm,none,41605,Swamp Timothy,low,6,21,,{AB0C3180-95FE-4727-8E1D-33E66FA498D0},sh_length_mm,6,{6A3328CF-753E-4085-9CE6-DD758BA5D308},{FF757EC7-5CEE-4037-8109-23BA1AE25D53},9.130225182,0
{3E129931-22FE-472A-AF6E-FA6CC3263E4C},35.90870753,-119.3845419,PIX,8B,,rebeca_becdach@fws.gov_fws,7/29/2021 17:05,5x5cm,none,41605,Swamp Timothy,low,6,21,,{AB0C3180-95FE-4727-8E1D-33E66FA498D0},sh_length_mm,5,{6A3328CF-753E-4085-9CE6-DD758BA5D308},{FF757EC7-5CEE-4037-8109-23BA1AE25D53},9.130225182,0
{FB046F36-DDDB-4382-9A7F-16B8403C20DE},35.90859216,-119.3845135,PIX,8B,,therese_burns@fws.gov_fws,7/29/2021 17:08,15x15cm,none,41605,Swamp Timothy,low,9,59,,{223E1806-5BE5-43E7-97D8-11EC9B84829E},sh_length_mm,4,{6A3328CF-753E-4085-9CE6-DD758BA5D308},{FF757EC7-5CEE-4037-8109-23BA1AE25D53},13.06235504,0
{FB046F36-DDDB-4382-9A7F-16B8403C20DE},35.90859216,-119.3845135,PIX,8B,,therese_burns@fws.gov_fws,7/29/2021 17:08,15x15cm,none,41605,Swamp Timothy,low,9,59,,{223E1806-5BE5-43E7-97D8-11EC9B84829E},sh_length_mm,6,{6A3328CF-753E-4085-9CE6-DD758BA5D308},{FF757EC7-5CEE-4037-8109-23BA1AE25D53},13.06235504,0
{FB046F36-DDDB-4382-9A7F-16B8403C20DE},35.90859216,-119.3845135,PIX,8B,,therese_burns@fws.gov_fws,7/29/2021 17:08,15x15cm,none,41605,Swamp Timothy,low,9,59,,{72694D89-6856-47B1-8008-A568F63BB933},sh_length_mm,7,{6A3328CF-753E-4085-9CE6-DD758BA5D308},{FF757EC7-5CEE-4037-8109-23BA1AE25D53},13.06235504,0
{FB046F36-DDDB-4382-9A7F-16B8403C20DE},35.90859216,-119.3845135,PIX,8B,,therese_burns@fws.gov_fws,7/29/2021 17:08,15x15cm,none,41605,Swamp Timothy,low,9,59,,{7A6956F0-34E8-451B-90E7-DAD1E2E58BC1},sh_length_mm,5,{6A3328CF-753E-4085-9CE6-DD758BA5D308},{FF757EC7-5CEE-4037-8109-23BA1AE25D53},13.06235504,0
{FB046F36-DDDB-4382-9A7F-16B8403C20DE},35.90859216,-119.3845135,PIX,8B,,therese_burns@fws.gov_fws,7/29/2021 17:08,15x15cm,none,41605,Swamp Timothy,low,9,59,,{9F602568-BFFE-4344-9EE0-211A10BED837},sh_length_mm,18,{6A3328CF-753E-4085-9CE6-DD758BA5D308},{FF757EC7-5CEE-4037-8109-23BA1AE25D53},13.06235504,0
{2EA6370C-A711-4729-9DE6-246B177695B6},35.90890021,-119.3826213,PIX,9B,,rebeca_becdach@fws.gov_fws,7/29/2021 17:14,15x15cm,none,41605,Swamp Timothy,low,3,46,,{1909BF0C-BC95-4F57-9CE0-51D1A9AEEFA2},sh_length_mm,3,{F9083E08-595A-428F-8428-E3952583E41C},{66E76DE3-EAD0-40CA-89F1-23D768386A72},3.71765399,0
{2EA6370C-A711-4729-9DE6-246B177695B6},35.90890021,-119.3826213,PIX,9B,,rebeca_becdach@fws.gov_fws,7/29/2021 17:14,15x15cm,none,41605,Swamp Timothy,low,3,46,,{1909BF0C-BC95-4F57-9CE0-51D1A9AEEFA2},sh_length_mm,2,{F9083E08-595A-428F-8428-E3952583E41C},{66E76DE3-EAD0-40CA-89F1-23D768386A72},3.71765399,0
{2EA6370C-A711-4729-9DE6-246B177695B6},35.90890021,-119.3826213,PIX,9B,,rebeca_becdach@fws.gov_fws,7/29/2021 17:14,15x15cm,none,41605,Swamp Timothy,low,3,46,,{7AB73FB1-B754-4043-A747-412B59552FC3},sh_length_mm,9,{F9083E08-595A-428F-8428-E3952583E41C},{66E76DE3-EAD0-40CA-89F1-23D768386A72},3.71765399,0
{2EA6370C-A711-4729-9DE6-246B177695B6},35.90890021,-119.3826213,PIX,9B,,rebeca_becdach@fws.gov_fws,7/29/2021 17:14,15x15cm,none,41605,Swamp Timothy,low,3,46,,{7AB73FB1-B754-4043-A747-412B59552FC3},sh_length_mm,6,{F9083E08-595A-428F-8428-E3952583E41C},{66E76DE3-EAD0-40CA-89F1-23D768386A72},3.71765399,0
{2EA6370C-A711-4729-9DE6-246B177695B6},35.90890021,-119.3826213,PIX,9B,,rebeca_becdach@fws.gov_fws,7/29/2021 17:14,15x15cm,none,41605,Swamp Timothy,low,3,46,,{9BD5D619-B4D4-42E0-AE17-0D10075E3E3C},sh_length_mm,5,{F9083E08-595A-428F-8428-E3952583E41C},{66E76DE3-EAD0-40CA-89F1-23D768386A72},3.71765399,0
{26398DC6-B60C-4975-B500-637444B0A825},35.90886994,-119.3826279,PIX,9B,,therese_burns@fws.gov_fws,7/29/2021 17:16,15x15cm,none,41605,Swamp Timothy,low,5,117,,{2E524451-28D4-49A7-812E-8F27E2A49AD7},sh_length_mm,5,{F9083E08-595A-428F-8428-E3952583E41C},{66E76DE3-EAD0-40CA-89F1-23D768386A72},2.409544945,0
{26398DC6-B60C-4975-B500-637444B0A825},35.90886994,-119.3826279,PIX,9B,,therese_burns@fws.gov_fws,7/29/2021 17:16,15x15cm,none,41605,Swamp Timothy,low,5,117,,{58AF2FB7-52B8-48B7-B13C-3561069EF675},sh_length_mm,9,{F9083E08-595A-428F-8428-E3952583E41C},{66E76DE3-EAD0-40CA-89F1-23D768386A72},2.409544945,0
{26398DC6-B60C-4975-B500-637444B0A825},35.90886994,-119.3826279,PIX,9B,,therese_burns@fws.gov_fws,7/29/2021 17:16,15x15cm,none,41605,Swamp Timothy,low,5,117,,{58AF2FB7-52B8-48B7-B13C-3561069EF675},sh_length_mm,7,{F9083E08-595A-428F-8428-E3952583E41C},{66E76DE3-EAD0-40CA-89F1-23D768386A72},2.409544945,0
{26398DC6-B60C-4975-B500-637444B0A825},35.90886994,-119.3826279,PIX,9B,,therese_burns@fws.gov_fws,7/29/2021 17:16,15x15cm,none,41605,Swamp Timothy,low,5,117,,{BF5B4C79-EBC8-492B-9863-A73F30AAEAF6},sh_length_mm,6,{F9083E08-595A-428F-8428-E3952583E41C},{66E76DE3-EAD0-40CA-89F1-23D768386A72},2.409544945,0
{26398DC6-B60C-4975-B500-637444B0A825},35.90886994,-119.3826279,PIX,9B,,therese_burns@fws.gov_fws,7/29/2021 17:16,15x15cm,none,41605,Swamp Timothy,low,5,117,,{BF5B4C79-EBC8-492B-9863-A73F30AAEAF6},sh_length_mm,6,{F9083E08-595A-428F-8428-E3952583E41C},{66E76DE3-EAD0-40CA-89F1-23D768386A72},2.409544945,0
{AEE7D0C9-0E2A-423B-A528-94E387188D4C},35.90702854,-119.3850154,PIX,8B,,rebeca_becdach@fws.gov_fws,7/29/2021 17:28,15x15cm,none,41605,Swamp Timothy,low,4,22,,{020C534B-869E-4891-9015-DFC5CC509450},sh_length_mm,12,{1C72A462-8F28-4A3C-8CFE-43A6774CC438},{56AAB7AB-03CB-48DD-88B1-0C999BEAFC0B},2.469045639,0
{AEE7D0C9-0E2A-423B-A528-94E387188D4C},35.90702854,-119.3850154,PIX,8B,,rebeca_becdach@fws.gov_fws,7/29/2021 17:28,15x15cm,none,41605,Swamp Timothy,low,4,22,,{020C534B-869E-4891-9015-DFC5CC509450},sh_length_mm,11,{1C72A462-8F28-4A3C-8CFE-43A6774CC438},{56AAB7AB-03CB-48DD-88B1-0C999BEAFC0B},2.469045639,0
{AEE7D0C9-0E2A-423B-A528-94E387188D4C},35.90702854,-119.3850154,PIX,8B,,rebeca_becdach@fws.gov_fws,7/29/2021 17:28,15x15cm,none,41605,Swamp Timothy,low,4,22,,{587C7CA7-275C-4BEC-AECE-C51775D02161},sh_length_mm,11,{1C72A462-8F28-4A3C-8CFE-43A6774CC438},{56AAB7AB-03CB-48DD-88B1-0C999BEAFC0B},2.469045639,0
{AEE7D0C9-0E2A-423B-A528-94E387188D4C},35.90702854,-119.3850154,PIX,8B,,rebeca_becdach@fws.gov_fws,7/29/2021 17:28,15x15cm,none,41605,Swamp Timothy,low,4,22,,{B7427D68-D038-4571-98F8-C72928C9C286},sh_length_mm,10,{1C72A462-8F28-4A3C-8CFE-43A6774CC438},{56AAB7AB-03CB-48DD-88B1-0C999BEAFC0B},2.469045639,0
{AEE7D0C9-0E2A-423B-A528-94E387188D4C},35.90702854,-119.3850154,PIX,8B,,rebeca_becdach@fws.gov_fws,7/29/2021 17:28,15x15cm,none,41605,Swamp Timothy,low,4,22,,{B889E89B-3185-46FD-8AD6-3A50171C84E7},sh_length_mm,11,{1C72A462-8F28-4A3C-8CFE-43A6774CC438},{56AAB7AB-03CB-48DD-88B1-0C999BEAFC0B},2.469045639,0
{DD5917CA-A27E-4BD8-A9AA-3420F4C132B4},35.90704944,-119.3849806,PIX,8B,,therese_burns@fws.gov_fws,7/29/2021 17:30,15x15cm,none,41605,Swamp Timothy,low,8,83,,{2090067F-6EC4-428A-AFF9-474EC33A33A4},sh_length_mm,5,{1C72A462-8F28-4A3C-8CFE-43A6774CC438},{56AAB7AB-03CB-48DD-88B1-0C999BEAFC0B},3.812205076,0
{DD5917CA-A27E-4BD8-A9AA-3420F4C132B4},35.90704944,-119.3849806,PIX,8B,,therese_burns@fws.gov_fws,7/29/2021 17:30,15x15cm,none,41605,Swamp Timothy,low,8,83,,{5E51C2F1-04C9-4D5D-A2E4-A4DB343B5135},sh_length_mm,5,{1C72A462-8F28-4A3C-8CFE-43A6774CC438},{56AAB7AB-03CB-48DD-88B1-0C999BEAFC0B},3.812205076,0
{DD5917CA-A27E-4BD8-A9AA-3420F4C132B4},35.90704944,-119.3849806,PIX,8B,,therese_burns@fws.gov_fws,7/29/2021 17:30,15x15cm,none,41605,Swamp Timothy,low,8,83,,{7CECA18E-B774-415A-A0C0-7BAC80CB8AE1},sh_length_mm,5,{1C72A462-8F28-4A3C-8CFE-43A6774CC438},{56AAB7AB-03CB-48DD-88B1-0C999BEAFC0B},3.812205076,0
